Question_Title,Subject_Name,Group_Name,Answer_1,Answer_2,Answer_3,Answer_4,Answer_5,Answer_6,Correct_Answer
"A sample of boiler water can be chemically tested by initially adding a few drops of a specific color indicator, then slowly titrating a standard solution into the water sample until the __________.",MEP,B,burette reading is zero and the sample color changes,sample undergoes a definite color change,desired pH has been attained in the sample,desired amount of standard solution has been added,,,2
"A major difference between the two element and the three element feedwater regulator control systems, is that a three element system will additionally measure and incorporate the __________.",MEP,B,drum water level to the feedwater regulator,steam flow to the feedwater regulator,feedwater flow as sensed variable,fuel oil flow to the feedwater regulator,,,3
Labyrinth seals used to reduce leakage around a turbine shaft are constructed of __________.,MEP,B,spring bound carbon segments,braided asbestos covered core segments,staged rubber composition seal stripping,machined metallic packing strips or fins,,,4
A corbel is used in a boiler furnace to __________.,MEP,B,protect the expansion joints,reduce gas turbulence,direct the flow of gases,contain the furnace heat,,,1
"Which of the following refractory materials is preferred for small repairs, particularly where standard size brick or tile cannot be used?",MEP,B,Castable fireclay,Plastic fireclay,Plastic chrome ore,Chrome castable,,,1
Which system should be tested by raising the water level in the idle boiler?,MEP,B,Chemical feed,Auxiliary feed,Auxiliary fuel oil system,All of the above,,,2
The cooling water flow from an air ejector intercondenser and aftercondenser is discharged directly into the  __________.,MEP,B,main condenser hotwell,auxiliary condenser hotwell,condensate and feed system,atmospheric drain tank,,,3
"As a general rule, for proper results castable fireclay must be air cured for __________.",MEP,B,12 hours,18 hours,24 hours,48 hours or longer,,,4
Which of the significant combustible elements of fuel oil is a major source of boiler corrosion?,MEP,B,Oxygen,Sulphur,Hydrogen,Carbon,,,2
Which of the pumps listed is normally used in fuel oil service systems?,MEP,B,Two-stage centrifugal,Positive displacement rotary,Explosion proof gear,Nonvented plunger,,,2
Phenolphthalein is used to test boiler water for __________.,MEP,B,hardness,alkalinity,hydrazine,chloride content,,,2
"A ship is equipped with a two element feedwater regulating control system, and is required to respond to a 'stop' bell from full sea speed.  With the shaft stopped, the automatic feedwater regulator will __________.",MEP,B,"close down on the feedwater valve, due to the decrease in  steam flow","open the feedwater valve wide, due to the effect of shrink","partially close down on the feedwater valve, due to the effect of swell","fully open the feedwater valve, due to the increase in steam flow",,,1
Where are moisture shields located in a main propulsion steam turbine?,MEP,B,Around throttle valve stems,At the steam strainer inlet,At the inner stage diaphragms,After the last stage of the ahead rotor blading,,,4
Boiler refractory firebrick is secured to the casing by __________.,MEP,B,slots in the brick engaging anchor bolts,high strength tensile fasteners,studding on the water wall tubes,fast drying plastic refractory mortar,,,1
Which of the listed refractory materials will develop required strength only after being heated at a temperature  of 1095°C (2000°F) or higher?,MEP,B,Castable fireclay,Plastic fireclay,Castable insulation,Chrome castable,,,2
Makeup feedwater is brought into an operating closed feed system via the __________.,MEP,B,main feed pump,auxiliary feed pump,feed booster pump,condensor vacuum drag line,,,4
"Steam condensed in the air ejector intercondenser, drains to the __________.",MEP,B,atmospheric drain tank,aftercondenser drain tank,vent condenser drain tank,main condenser through the loop seal,,,4
"Due to of the curing characteristics of plastic refractory, its use should be avoided in __________.",MEP,B,high temperature areas,burner fronts,small repairs,low temperature areas,,,4
Which of the significant combustible elements of fuel oil is a major source of air pollution?,MEP,B,Hydrogen,Nitrogen,Vanadium,Sulphur,,,4
What is indicated by the code number 32Y20 stamped on a burner sprayer plate?,MEP,B,Sprayer plate orifice area is 0.32 square inch.,Sprayer plate requires a size 20 tip.,Sprayer plate orifice was made with a size 32 drill.,Sprayer plate requires a minimum of 20 psi fuel pressure.,,,3
Phenolphthalein indicator is used in the boiler water test  for __________.,MEP,B,dissolved oxygen,alkalinity,chloride content,hardness,,,2
Which of the listed refractory materials can be used as a substitute for insulating brick and insulating block in certain boiler walls construction?,MEP,B,Insulating cement,Castable fireclay,Castable insulation,None of the above,,,3
Which of the following statements represents the function the nozzle assembly performs in an impulse turbine?,MEP,B,Converts the steam's thermal energy into kinetic energy by  increasing its velocity and directing it against the rotor  blades.,Provides an area where the steam is prevented from expanding prior to being directed against the rotor blades.,Increases the velocity of the steam without a pressure drop across the diaphragm.,Converts the potential energy of steam into thermal energy  by increasing its velocity and directing it against the turbine blades.,,,1
Boiler refractory anchor bolts are secured to the casing by __________.,MEP,B,hooked ends inserted into pads welded to the casing,slots in the firebrick,high strength tensile fasteners,furnace mortar,,,1
Which of the listed refractory materials is a suitable substitute for insulating block only?,MEP,B,Insulating brick,Insulating cement,Castable insulation,None of the above,,,4
Which of the listed conditions will always result in dissolved oxygen being carried over from the main condenser?,MEP,B,Priming in the boiler.,Taking on makeup feed.,Dumping auxiliary exhaust steam to the main condenser.,Excessive DC heater temperature.,,,2
The loop seal connected to the main condenser returns the drains from the __________.,MEP,B,vent condenser,intercondenser,aftercondenser,all of the above,,,2
"Which of the listed refractory materials would NOT be suitable for use in a wall previously provided with 2-inch  thick insulation block, or in the construction of floors, or as a gas-side layer?",MEP,B,Firebrick,Insulating brick,Castable insulation,All of the above,,,3
A desirable property of boiler fuel oil is __________.,MEP,B,low carbon content per pound of fuel,high sulphur content for complete combustion,high BTU content per pound of fuel,low residual acid after combustion,,,3
Which of the following statements represents the advantage  of castable insulation over either insulating brick or insulating block installations?,MEP,B,The speed and economy of installation.,Its resistance to high temperatures.,Its high comparative strength.,Its comparative greater insulating value.,,,1
A sodium sulfite test is performed on a boiler water sample to determine if __________.,MEP,B,there is any excess sulfite present,the pH of the boiler water is within the prescribed limits,the dissolved oxygen in the boiler water is within  tolerable limits,the hardness factor is maintained as close to zero as possible,,,1
Which of the listed refractory materials is composed of wool fibers and clay binders?,MEP,B,Insulating cement,Castable fireclay,Chrome castable ore,All of the above,,,1
Nozzle diaphragms are installed in pressure-compounded impulse turbines to __________.,MEP,B,support moving blades,support shrouding,hold the nozzles of the stage and admit steam to moving blades,eliminate blade and nozzle losses,,,3
"When heated, brickwork in a boiler is kept from buckling by the installation of __________.",MEP,B,anchor bolts,sliding saddles,expansion joints,insulating blocks,,,3
The primary purpose of insulating cement is __________.,MEP,B,to seal joints in brickwork,to anchor insulating block to the casing,to cushion the pieces against concentrated stresses,to fill voids in the insulation block layers at missing corners or at cutouts for anchor devices,,,4
"Under EMERGENCY operating conditions, the proper valve positions for controlling feedwater to the boiler should be the __________.",MEP,B,auxiliary stop-check valve fully open and the auxiliary stop valve used to regulate the amount of flow,auxiliary stop valve fully open and the auxiliary stop-check  valve used to regulate the amount of flow,auxiliary stop and stop-check valves fully open and the feed pump speed used to regulate the amount of flow,auxiliary stop-check valve fully open and the auxiliary stop valve regulated by the feedwater regulator,,,2
Which statement is true concerning two-stage air ejector assemblies?,MEP,B,Air is removed from the condensate as it passes through the tubes.,In the aftercondenser the air ejector motivating steam is condensed and returned to the main condenser via the loop seal.,The first stage air ejector takes suction on the second stage to increase vacuum.,The steam/air mixture from the main condenser is discharged by the first stage jet pump to the intercondenser.,,,4
Which of the following refractory materials can provide a straight backing surface for insulation block where minor casing warp has occurred?,MEP,B,Castable insulation,Insulating cement,Castable fireclay,Chrome castable,,,2
The presence of sulphur in fuel oil will most likely cause  __________.,MEP,B,a decrease in the ability of the oil to be properly atomized,an excessive heat content per unit volume,heavy slag formation on the refractory,corrosion on the firesides of the boiler,,,4
Which atomizing sprayer plate has the largest capacity?,MEP,B,4309,2909,2 PCRS 3509,3009,,,2
Which of the listed refractory materials may be used with other machinery insulation arrangements outside of the boiler?,MEP,B,Castable fireclay,Refractory mortar,Insulating cement,Castable insulation,,,3
"Brick bolts, tile bolts, and pennant anchors are attached to the inner casing by __________.",MEP,B,retaining clips,fillet welds,tack welds,All of the above are correct.,,,1
A pressure-velocity compounded impulse turbine consists of  __________.,MEP,B,velocity compounding with reaction pressure compounding,several rows of moving blades attached to diaphragms,two or more stages of velocity compounding,two or more rows of nozzles in which no pressure drop exists,,,3
Which of the listed refractory materials can be used in an  area directly exposed to the highest heat in the furnace?,MEP,B,Firebrick,Insulating brick,Insulating block,Baffle mix,,,1
Which of the following statements represents the primary function of handholes used on a boiler?,MEP,B,To allow access into the steam and water drum.,To allow access for cleaning in the stack.,To provide access for cleaning out the firebox.,To allow access into the headers.,,,4
"If manual control of the water level in a steaming boiler is required, the proper method of control is with the feed  __________.",MEP,B,stop-check valve,stop valve,pump speed control,pump pressure control,,,1
"In the condensate system, the automatic recirculating valve can be actuated by the __________.",MEP,B,DC heater water level,superheater steam flow,condensate temperature,condensate pump discharge pressure,,,3
The primary source of steam to the auxiliary exhaust system is typically supplied directly from __________.,MEP,B,the main engine LP bleed,turbine driven and reciprocating steam pumps,the turbine gland exhaust system,all of the above,,,2
The most harmful slag forming compounds found in fuel oils  are __________.,MEP,B,iron and sulphur,vanadium and sodium,potassium and nickel,calcium and silica,,,2
Which group of numbers would indicate the largest fuel capacity for a sprayer plate in a mechanical fuel oil atomizer?,MEP,B,2909,3509,43709,3 PCRS 4309,,,1
Normally a boiler water sample should be taken __________.,MEP,B,after the boiler has been blown down,before the boiler has been blown down or chemicals added,when the boiler has been refilled with makeup,from the highest point in the feed system,,,2
The contaminated drain system normally receives drains that may be exposed to __________.,MEP,B,salt water contamination,spoiled food contamination,oil contamination,water contamination due to boiler treatment,,,3
Which of the devices listed is found on an LP main  propulsion steam turbine casing?,MEP,B,Duplex set of relief valves,Sliding beam,HP turbine bypass valve,Sentinel valve,,,4
"In a steam propulsion plant, the primary source of auxiliary exhaust steam is from the __________.",MEP,B,main condenser,main feed pump,distilling plant,air heaters,,,2
Auxiliary steam at full operating pressure is supplied directly from the boiler to the __________.,MEP,B,turbogenerator,main air ejectors,distilling plant,soot blowers,,,4
"Which of the operating principles listed would apply to a single-element, thermo-hydraulic, feedwater regulator?",MEP,B,A failure of the regulator pressure actuating system closes the valve.,The regulator maintains a constant water level throughout the boiler load range.,The cooling fins on the generator prevent the formation of  steam in the closed system.,The pressure in the inner tube acts upon the bellows of the regulator.,,,1
Main condensate recirculating systems are primarily intended to __________.,MEP,B,prevent excessive overheating of the condensate pumps,balance and control condensate temperatures at full load,provide adequate cooling water for the air ejector  condensers,vent accumulated vapors from the condensate pump discharge,,,3
Which of the casualties listed is apt to occur immediately  after a high water casualty?,MEP,B,Massive tube failure,Water carryover to the turbines,Excessive steam pressure,Excessive superheater temperature,,,2
Heavy slagging and high temperature corrosion of boiler tubes can result from using a fuel oil with high amounts of __________.,MEP,B,ash,sodium chloride salts,vanadium salts,all of the above,,,4
Which precaution should be observe to prevent damage to the fuel oil service pump when warming up the fuel service system?,MEP,B,Strip all water from the fuel oil settlers.,Close the recirculating valve when the proper atomization temperature is reached.,Heat the fuel oil in the settlers to the atomization temperature.,Bypass the fuel oil meter so that recirculating oil does not register.,,,2
The last two digits stamped on a fuel oil atomizer sprayer  plate represents the cross-sectional area ratios of the tangential slots and orifice.  This ratio determines the __________.,MEP,B,density of the oil spray,degree of atomization,angle of the cone,capacity of the atomizer,,,3
"In a water-tube boiler, circulation is caused by the difference in the __________.",MEP,B,area and length of the water-tubes,densities within the circulating water,heights of the boiler drum,angle of inclination of the tubes,,,2
Shrouding on impulse turbine blading is held in place by __________.,MEP,B,seal welding,circumferential dovetails,peening the tenons,locking keys,,,3
The means of circulation commonly found in water-tube boilers is __________.,MEP,B,compound,accelerated,cross-compound,integral,,,2
High pressure and low pressure drain systems are part of the __________.,MEP,B,fresh water drain system,auxiliary turbine drain system,contaminated drain system,boiler drain system,,,1
Which of the following statements is true concerning the operation of a boiler thermo-hydraulic feedwater regulator?,MEP,B,A failure in the regulator pressure actuating system opens  the feed valve wide.,The regulator maintains constant water level throughout all boiler load ranges.,The inner tube of the generator is open to the steam and water in the steam drum.,The outer tube of the generator transfers heat to the inner tube of the closed system.,,,3
The DC Heater functions to __________.,MEP,B,"store, heat, and deaerate feedwater",chemically treat feedwater to remove carbonic gas,ensure recirculation in the feedwater system,remove the major amount of noncondensable gases from the main condenser,,,1
The high pressure steam drain system is normally collected  by the __________.,MEP,B,atmospheric drain tank,contaminated drain inspection tank,deaerating feedwater heater,main condenser,,,3
A lower than normal boiler stack gas temperature usually indicates __________.,MEP,B,dirty firesides,dirty watersides,fuel high sulfur content,incomplete combustion,,,4
The number '29' on a sprayer plate marked '2909' indicates  the __________.,MEP,B,orifice size,cross-sectional area ratio,whirling chamber size,slot cross-sectional area,,,1
"Eight (8) ounces (0.22 kg) of oxygen, dissolved in 500,000  pounds (226.58 t) of water, is a concentration of __________.",MEP,B,1.0 ppm,4.0 ppm,8.0 ppm,16.0 ppm,,,1
The steam separator as used in conjunction with a steam whistle normally drains to which of the listed drain systems?,MEP,B,Low pressure,High pressure,Main turbine,Contaminated,,,2
Allowance for axial expansion of the steam turbine due to temperature changes is provided for by the use of __________.,MEP,B,casing flexible joints,rotor position indicators,a deep flexible I beam,pivoted-shoe type thrust bearings,,,3
Which of the following statements concerning boiler steam drum surface blow piping is correct?,MEP,B,"Usually the surface blow pipe is perforated with holes along its top surface; however, when a scum pan is also employed, the holes are located along the bottom of the pipe surface.",The centerline of the pipe is normally situated at a distance from the bottom of the steam drum equal to approximately one fourth the diameter of the drum.,"To ensure adequate blowdown, the aggregate cross sectional  area of these perforated holes must be equal to approximately twice the cross sectional area of the pipe.",All of the above.,,,1
Clean low pressure steam drains are collected in the __________.,MEP,B,deaerating feedwater heater,contaminated drain inspection tank,atmospheric drain tank,main condenser hotwell,,,3
"In a single-element feedwater regulator, the amount of valve opening and closing is controlled by the __________.",MEP,B,water level in the drum,steam pressure in the drum,steam flow from the boiler,feedwater flow to the boiler,,,1
Which statement is true concerning drain inspection tanks?,MEP,B,Inspection tanks collect all HP drains.,Inspection tanks provide for a visual examination of condensate which could be oil contaminated.,They are discharged to the condensate system just forward of the feed pump.,They collect condensate from the cargo tank heating coils only.,,,2
From which of the areas listed are condensate drains normally collected and returned to the low pressure drain system?,MEP,B,Steam whistle separator/trap,Each main feed pump steam supply line,Steam systems operating in excess of 150 psi,Main and auxiliary air ejector aftercondensers,,,4
Economy and efficiency in the operation of a marine boiler  have traditionally been characterized by __________.,MEP,B,a clear stack (invisible stack gases),maintaining the fuel oil temperature as high as possible,a light brown haze from the stack,a slight wisp of white smoke from the stack,,,3
"When warming up a fuel oil service system, you should open the steam supply to the fuel oil heaters __________.",MEP,B,before you start the fuel oil service pump,after you start the fuel oil service pump,only if the settlers are incapable of heating the oil,before you open the recirculating valve,,,2
A dissolved oxygen concentration of 8.0 ppm represents __________.,MEP,B,"8 lbs of oxygen dissolved in 1,000,000 tons of water","8 tons of oxygen dissolved in 1,000,000 pounds of water","8 ounces of oxygen dissolved in 1,000,000 ounces of water","80 ounces of oxygen dissolved in 100,000 ounces of water",,,3
The level in the atmospheric drain tank is normally maintained by the use of a/an  __________.,MEP,B,overflow to the bilges,float-type regulator,vacuum drag to the main and/or air ejector condenser,overflow to a distillate tank,,,2
The forces of expansion developed within a propulsion turbine casing are accommodated by __________.,MEP,B,expansion bolts at the base of the steam line,an expansion loop in the exhaust line,supporting the forward end on a deep flexible I-beam,corrugations in the steam chest,,,3
"In a boiler equipped with a convection type superheater, the superheater tubes are located __________.",MEP,B,in the path of the radiant heat of combustion,between the downtake nipple and circulator tube,in a position screened from the furnace,between the economizer and generating tubes,,,3
The primary function of the contaminated drain inspection tank is to __________.,MEP,B,store contaminated drains,separate the oil and water by using a series of filters and baffles,only cool down the contaminated drains,serve as a means for visually examining the drains,,,4
Single-element automatic feedwater regulators are controlled by the __________.,MEP,B,temperature in the steam drum,water level in the steam drum,pressure in the steam drum,feedwater flow to steam drum,,,2
The DC heater functions to __________.,MEP,B,remove air from feedwater,heat feedwater,store feedwater,all of the above,,,4
"If live steam is supplied directly to the tank heating coils, the collected drains in the 'clean' section of the contaminated drain inspection tank are removed directly to  the __________.",MEP,B,main and/or auxiliary condenser,atmospheric drain tank,deaerating feedwater heater,makeup feedwater tank,,,2
A light brown haze issuing from the boiler smoke stack generally indicates __________.,MEP,B,dirty fuel atomizers,good fuel combustion,too much fuel pressure,a high firing rate,,,2
"The complete unit housing the burner, air scoop, air doors  and bladed cone is correctly called the __________.",MEP,B,burner assembly,register assembly,atomizer assembly,air duct assembly,,,2
"If it should become necessary to abandon a compartment because of the danger of a large steam leak on a boiler, which of the following actions represents the best avenue of escape?",MEP,B,Escape through another compartment on a higher level.,Escape through another compartment on a lower level.,Escape by way of a fireroom ladder to the outer deck.,Use fireroom elevator to an upper deck.,,,2
The percentage by weight of steam in a mixture of steam and water is called the __________.,MEP,B,moisture percentage,moisture quality,quality of steam,heat effectiveness,,,3
The correct radial clearances between the rotor and the casing in a propulsion turbine are maintained by the turbine __________.,MEP,B,interstage packing,thrust bearing,diaphragms,journal bearings,,,4
"In a boiler equipped with a convection type superheater, the superheater tubes are located __________.",MEP,B,in a position screened from the furnace,in the direct path of radiant heat flow,in a separately fired convection furnace,on the fireside of the screen tubes,,,1
"Excessive water flow beyond the design limits of a feedwater heater, will be indicated by a/an __________.",MEP,B,increase in the pressure drop between the water inlet and outlet,decrease in the pressure drop between the water inlet and outlet,excessive gas liberation from the waterside vents,high steam temperature at the heater outlet,,,1
A two-element boiler feedwater regulator is controlled by __________.,MEP,B,steam flow and feedwater flow,steam flow and drum water level,drum water level and feedwater flow,drum water level and drum pressure,,,2
A high water level in a deaerating feed heater will cause the automatic dump valve to drain condensate to the __________.,MEP,B,atmospheric drain tank,reserve feed tank,auxiliary condenser,main condenser,,,2
"As steam accomplishes work in an engine or turbine, the pressure of the steam is reduced because it __________.",MEP,B,diminishes in volume,becomes saturated again,expands in volume,becomes superheated again,,,3
The greatest single overall steam plant and boiler  efficiency loss results from __________.,MEP,B,heat lost in the main condenser,poor heat transfer in feedwater heaters,mechanical losses in the atomization process,permanent poor combustion in the boiler,,,1
The most serious fireside burning of the boiler superheater tubes is the result of __________.,MEP,B,combustion gases impinging on the tubes,fuel droplets striking the hot tubes,carbon steel tubes being heated above 750°F,the tubes becoming steam bound or dry,,,4
"If the theoretical quantity of dry air required to burn one pound of fuel oil is 13.75 pounds, what weight of air will be necessary to burn one pound of fuel to operate a boiler at 10% excess air?",MEP,B,14.44 pounds,15.13 pounds,15.81 pounds,16.50 pounds,,,2
"As steam accomplishes work in an engine or turbine, it expands and __________.",MEP,B,increases in superheat,decreases in superheat,decreases in volume,decreases in moisture content,,,2
Thin tipping is a turbine blade design used to __________.,MEP,B,increase the effective blade surface area without increasing blade weight,prevent any pressure drop from occurring through the moving blades,provide a means for mounting the shrouding on the blade tips,reduce losses through blade tip leakage,,,4
The purpose of the division plates installed in boiler superheater headers is to __________.,MEP,B,limit the maximum temperature rise of the superheater outlet to 15°F,"ensure proper steam flow, thus preventing 'short circuiting' of superheater loops",provide a means of controlling steam passage in response to throttle demands,all of the above,,,2
A two-element feedwater regulator responds directly to changes in __________.,MEP,B,feedwater flow to the boiler,feedwater pump discharge pressure,DC heater water level,steam flow from the boiler,,,4
The DC heater automatic level dump valve is used to __________.,MEP,B,divert the flow of condensate from the first stage heater to the vent condenser,maintain a proper condensate level in the condenser hotwell,recirculate condensate to the atmospheric drain tank,drain excess feedwater to the distilled water tank,,,4
"Which of the following conditions in a water-tube boiler generating tube could cause tube failure, even if the water gage glass shows the proper level?",MEP,B,Film boiling,low dissolved oxygen content,Decreased superheat,A film of soot,,,1
Efficient combustion in a boiler is indicated by a  __________.,MEP,B,white haze,brown haze,yellow haze,black haze,,,2
"When seated, the disc of a safety valve has an area of 0.75 square inches (1.9 sq cm).  When the valve lifts the area is increased by 10%.  If the valve lifts at 300 psig (2170 kPa), at approximately what pressure will the valve reseat?",MEP,B,262 psig (1907 kPa),273 psig (1983 kPa),284 psig (2059 kPa),295 psig (2135 kPa),,,2
"When a boiler water test indicates a pH value of 6, you should __________.",MEP,B,check the DC heater for possible malfunction,begin a continuous boiler blowdown,chemically treat to lower the pH to normal level,chemically treat to raise the pH to normal level,,,4
What is used to compensate for the increased possibility of blade vibration ocurring with impulse turbine blading?,MEP,B,The decreased pressure drop across the blade due to the thin tip design.,Tuned vibration dampers.,Securing the blade tips with shrouding.,Seal stripping the groove within the turbine casing.,,,3
"In a D-type boiler, which of the tubes listed would be located in the generating tube bank?",MEP,B,Water walls,Superheater support tubes,Downcomer tubes,Recirculating tubes,,,2
"If water hammer develops while opening the valve in a steam line, which of the following actions should be taken?",MEP,B,"Shut the steam valve at once, open the drain valves until all moisture is drained, shut the drain line valves, and slowly open the steam valve again.","Continue to fully open the steam valve as the drain line valves are opened until all moisture is drained, shut the drain line valves.","Stop opening the steam valve, open the drain line valves, resume opening the steam valve slowly, and shut the drain line valves after the steam valve is open fully.",Increase the speed of opening the steam valve to rapidly heat the line to stop the water hammer.,,,1
Two-element feedwater regulators operate by sensing __________.,MEP,B,boiler water level and steam flow,boiler water level and steam pressure,boiler water level and feedwater flow,feedwater flow and steam pressure,,,1
High pressure steam drains are normally discharged to the __________.,MEP,B,DC heater,atmospheric drain line,reserve feed tank,drain and inspection tank,,,1
The major heat loss in an oil fired boiler is the heat __________.,MEP,B,used in the economizer and air heater,passing through the boiler casing,going up the stack,required to change water into steam,,,3
"When securing a boiler, the burner registers are to be left open for a few minutes to __________.",MEP,B,cool the furnace,purge the furnace,cool the uptakes,kill steam generation,,,2
"In modern reaction turbines, thin tipping is a procedure designed to __________.",MEP,B,allow for axial expansion,increase blade strength and rigidity,reduce tip leakage,maintain radial clearances,,,3
Boiler screen tubes are used to protect which of the listed components from high furnace temperature?,MEP,B,Superheater,Refractory,Wall tubes,Steam drum,,,1
The best conductor of heat in a marine boiler is __________.,MEP,B,steel,water,steam,brick,,,1
A two-element feedwater regulator reacts to changes in the  steam drum water level and the __________.,MEP,B,steam flow from the boiler,main feed pump speed,water flow to the boiler,signal from the flame scanner,,,1
"High pressure steam drains, such as those coming from the superheater, main steam line, and throttle block, are generally discharged to the __________.",MEP,B,main condenser,deaerating feed tank,vent condenser,atmospheric drain tank,,,2
Damage to deck machinery from water hammer developing in the steam lines can be prevented by __________.,MEP,B,installing a steam strainer in all exhaust lines,opening machinery throttle valves rapidly,draining the steam piping before operating any machinery,ensuring that all drain lines are properly insulated,,,3
"If the theoretical quantity of dry air required to burn one pound of fuel oil is 13.75 pounds, what is the weight of air per pound of fuel when operating a boiler at 5% excess air?",MEP,B,14.44 pounds,15.13 pounds,15.81 pounds,16.50 pounds,,,1
The boiler fuel oil system 'hot' strainers are also known as __________.,MEP,B,coarse strainers,magnetic strainers,discharge strainers,cestus strainers,,,3
A practical ceiling on boiler efficiency with regard to heat absorption is the requirement to __________.,MEP,B,maintain uptake gas temperature above the dew point,maintain an excess of CO,protect the safety valves from excessive temperature,prevent excess air density,,,1
Turbine casing flanges are sometimes provided with a system of joint grooving to __________.,MEP,B,form a labyrinth seal between the casing halves,ensure perfect alignment of casing halves,inject sealing compound between the casing halves,increase contact pressure between the casing halves' flanges,,,3
A convection type superheater in a D-type boiler is protected from radiant heat by __________.,MEP,B,generator tubes,convection currents,control desuperheaters,water screen tubes,,,4
One of the operating conditions sensed by a two-element feedwater regulator is __________.,MEP,B,feedwater flow,steam flow,fuel pressure,steam pressure,,,2
The cooling water supplied to the vent condenser in a DC heater is __________.,MEP,B,seawater,fresh water,potable water,condensate,,,4
"In the boiler steam and water system, pressure is highest in the __________.",MEP,B,steam stop,dry pipe,feed line,mud drum,,,3
"If the theoretical quantity of dry air required to burn one pound of fuel oil is 13.75 pounds, what will be the weight  of the air necessary to burn one pound of fuel when operating a boiler at 15% excess air?",MEP,B,14.44 pounds,15.13 pounds,15.81 pounds,16.50 pounds,,,3
The boiler fuel oil system suction strainers are also known as the __________.,MEP,B,'cold' strainer,'hot' strainer,'fine' strainer,magnetic strainer,,,1
"On an automatically fired boiler, the loss of forced draft  fan will result in which of the listed actions to be carried out?",MEP,B,Stopping of the feed pump,Stopping of the fuel oil service pump,Closing of the master fuel oil cutoff,All of the above.,,,3
Clogged gas passages in a boiler may result in __________.,MEP,B,slag accumulations on refractory,overheated superheater support plates,warped water wall headers,rapid fouling of sprayer plates,,,1
A boiler superheater support tube differs from a standard generating tube in that the __________.,MEP,B,direction of flow of the steam and water mixtures differ,metals from which they are fabricated differ,outside diameters and wall thicknesses differ,method of heat transfer in the tube differs,,,3
Scavenging air is supplied to steam soot blowers to __________.,MEP,B,prevent the backup of combustion gases into soot blower heads,provide cooling air when soot blower elements are rotating  through blowing arcs,prevent the escape of steam into the inner casing,prevent warping of the cams when exposed to high temperature steam,,,1
"A two-element feedwater regulator not only responds to changes in water level, but is also designed to react to __________.",MEP,B,feedwater flow,steam flow,fuel flow,steam pressure,,,2
Air leakage into the pump casing by way of the packing gland of a condensate pump is prevented by __________.,MEP,B,special packing in the stuffing box,a water seal line to the packing gland,an air seal line from the compressed air line,the vacuum in the pump suction,,,2
"If the theoretical quantity of dry air required to burn one pound of fuel oil is 13.75 pounds, what will be the weight of the air necessary to burn one pound of fuel to operate a boiler at 20% excess air?",MEP,B,14.44 pounds,15.13 pounds,15.81 pounds,16.50 pounds,,,4
Strainers are installed in boiler fuel oil service lines to __________.,MEP,B,absorb contaminants,remove solids,decrease viscosity,adsorb water,,,2
"Ferrous sulfate tends to go into solution when the hydrogen ion concentration is below 9.5.  Consequently, the boiler water of a 900 psi plant should be __________.",MEP,B,pure with neutral pH,pure and treated to a pH of 4-4.5,maintained at a pH of 7.0,pure and treated to a pH of 10.5 to 11.0,,,4
"Under constant boiler load, the superheated steam temperature may rise above normal for the existing load if  __________.",MEP,B,excess air is too low,feedwater temperature is too low,boiler water level is too high,combustion air is excessively hot,,,2
A turbine diaphragm functions to __________.,MEP,B,support moving blades and shrouding in an impulse turbine,provide support for interstage packing in a reaction turbine,support the nozzles and guide the flow of steam in an impulse turbine,decrease steam velocity in the nozzles of an impulse turbine,,,3
Which of the methods listed would be most effective in repairing a steam cut on a seating surface of a superheater handhole plate?,MEP,B,Filling the cut by welding and then grinding it smooth.,Filling the cut with iron cement or plastic steel.,Grinding the seating surface and installing an oversized gasket.,Refacing the surface and over torquing the handhole plate.,,,1
The concentration of total dissolved solids in boiler water could increase as a result of __________.,MEP,B,infrequent bottom blows,zero water hardness,dissolved oxygen deaeration,priming and carryover,,,1
Which type of feedwater regulator listed provides the MOST  effective regulation of boiler water level under all operating conditions?,MEP,B,Single-element,Double-element,Triple-element,Monothermonic,,,3
"Flooding of the DC heater, due to the addition of excessive makeup feed, is normally corrected by the use of __________.",MEP,B,a condensate pressure regulating valve,a thermostatic steam regulating valve,the feed pump recirculating line,a manual or automatic dump valve to the reserve feed tank or distilled tank,,,4
Excess air must be provided to an operating boiler to allow for __________.,MEP,B,complete combustion of fuel,fluctuations in boiler steam demand,heat losses up the stack,all of the above,,,1
Strainers are installed in boiler fuel oil service lines to __________.,MEP,B,absorb contaminants,collect water,decrease viscosity,remove solids,,,4
"A boiler with a water capacity of 10 tons, generates steam  at the rate of 30 tons per hour.  If the feedwater quality  is 0.5 ppm, the concentration of solids will increase 1.5 ppm every hour.  What would be the increase in the  concentration of solids within 24 hours?",MEP,B,12 ppm,24 ppm,36 ppm,48 ppm,,,3
Air accumulated in the aftercondenser of the air ejector unit is discharged directly to the __________.,MEP,B,intercondenser,high pressure turbine,main condenser,atmosphere,,,4
In what type of turbine is the moving blading and the intervening fixed rows of blading shaped so as to form convergent-divergent nozzles?,MEP,B,Impulse,Reaction,Impulse-reaction,None of the above.,,,2
"In a boiler water gage glass, a ball check valve is installed on the __________.",MEP,B,top connection only,bottom connection only,top and bottom connection,drain valve,,,2
"Should the superheater outlet thermometer indicate an excessively high temperature on a single furnace boiler, the cause could be __________.",MEP,B,dirty generating surfaces,too much excess air,the fuel oil being too viscous,all of the above,,,4
