Question_Title,Subject_Name,Group_Name,Answer_1,Answer_2,Answer_3,Answer_4,Answer_5,Answer_6,Correct_Answer
Which of the following actions should normally be taken during each watch when the auxiliary boiler is in operation?,Motor,B,Test boiler water alkalinity,Inspect and clean burner fuel oil solenoid valves,Lift the safety valves by hand,Blowdown the water gage glass,,,4
Flame failure in an operating automatically fired auxiliary boiler can result from a __________.,Motor,B,broken electrode insulator,faulty steam pressure signal to the trial for ignition circuit,broken 2000 volt supply lead,clogged fuel nozzle,,,4
A failure of any component of a flame safeguard control for an auxiliary boiler will result in __________.,Motor,B,a furnace explosion,automatic burner shutdown,uncontrolled firing,automatic restart,,,2
The daily inspection of an operating auxiliary boiler should include __________.,Motor,B,lifting of all safety valves,an examination of the boiler firesides,checking for external fuel and water leaks,measuring steam quality,,,3
Where is the fuel delivery check valve located in a jerk pump fuel injection system?,Motor,B,In the cylinder head,On the suction side of the delivery pump,In the injection pump housing discharge,On the inlet side of the spray valves,,,3
"As a general rule, the recommended operating water jacket outlet temperature range for medium and high speed marine diesels with closed cooling systems is __________.",Motor,B,120° to 139°F,140° to 169°F,170° to 189°F,190° to 219°F,,,3
"If a tube ruptures in a water-tube auxiliary boiler due to  low water, you should __________.",Motor,B,secure the fires and maintain feedwater to boiler to keep up the water level,not secure the fires until water level falls out of sight in the gage glass,secure both the fires and the feed inlet valve,secure the fires when the pressure drops to 50% of the maximum allowable working pressure,,,3
"An automatically fired auxiliary boiler with carbon deposits formed on its burner electrodes, will experience __________.",Motor,B,flame failure,ignition failure,panting of the furnace,sputtering of the burner flame,,,2
An exhaust gas bypass is installed on a waste heat boiler in order to __________.,Motor,B,bypass exhaust gas at high loads to prevent excessive back  pressure,bypass a portion of the exhaust gas at peak loads for better efficiency,recycle exhaust gas to the turbocharger,minimize moisture condensation in the boiler gas passages at low loads,,,4
The delivery valve installed in a port and helix fuel injection pump is designed to __________.,Motor,B,maintain constant pressure in the discharge line,maintain a column of fuel in the line,accurately meter the quantity of fuel injected,close with hydraulic action,,,2
"The fuel oil supply system to an automatic auxiliary boiler, will automatically shutdown if the boiler __________.",Motor,B,steam demand is high,salinity is high,safety valve simmers,burner flame is extinguished,,,4
A closed freshwater cooling system is commonly used with marine diesel engines because the __________.,Motor,B,need for water treatment is eliminated,cooling water temperature differential is greater,cooling water pumps are directly reversible,jacket water temperature is more easily controlled,,,4
"The diesel engine exhaust gas bypass, as fitted with some waste heat boilers, is installed to __________.",Motor,B,prevent engine back pressure at heavy loads,increase total engine efficiency at low loads,prevent boiler corrosion at low engine loads,improve engine fuel consumption at any load,,,3
"'Loop,' 'uniflow,' 'crossflow,' and 'return-flow' are terms used to describe various types of __________.",Motor,B,control air circuits,supercharging,turbochargers,scavenging,,,4
Oxygen corrosion in auxiliary boilers is prevented by treating the boiler feed tank with either sodium __________.,Motor,B,sulfite or hydrazine,sulfite or hygroscopic sulfite,bromide or hydrazine,bromide or hygroscopic sulfite,,,1
"A bypass line provided around a waste heat auxiliary boiler in a diesel engine exhaust system, may be used to avoid boiler __________.",Motor,B,corrosion at low engine loads,erosion at high engine loads,overload at high engine loads,scaling at all exhaust temperatures,,,1
The concentration of total dissolved solids in the water of an auxiliary boiler can increase as a result of __________.,Motor,B,seawater contamination,frequent surface blows,dissolved oxygen deaeration,frequent bottom blows,,,1
Which of the listed sequence of events occurs when an automatic auxiliary boiler is prepurged?,Motor,B,The damper on the inlet side of the furnace is moved to the open position for a given number of seconds and then moved  to the closed position.,The damper on the inlet side of the furnace is moved to the open position for a given number of seconds and then moved  to the low fire position.,The damper is moved to the closed position for a given number of seconds and then moved to the low fire position.,The damper in the uptakes is moved to the wide open position for a given number of seconds and then moved to the low firing rate position.,,,2
High stack temperature occurring in an auxiliary boiler could be a result of __________.,Motor,B,insufficient air for combustion,complete combustion in the furnace,secondary combustion in the uptake,high fuel oil temperature,,,3
A firebox explosion in an automatically fired auxiliary boiler may be the result of __________.,Motor,B,excessive purging before lighting off,insufficient trail for ignition period,a faulty transformer in the ignition circuit,insufficient purging before lighting off,,,4
"The principal difference between loop scavenging and crossflow scavenging, as used in single acting diesel engines, is the __________.",Motor,B,direction of air flow within the cylinder,sequence of port opening,method of opening exhaust ports,volume of air admitted to the cylinder,,,1
An inline engine having a nine inch bore and more than eight cylinders will __________.,Motor,B,incorporate the use of two explosion relief valves,have three explosion relief valves,have at least eight explosion relief valves,not be required to have explosion relief valves,,,2
The PRIMARY function of a waste heat boiler is to __________.,Motor,B,reduce engine exhaust noise,reduce engine back pressure,recover heat which otherwise would be lost,increase turbocharger efficiency,,,3
Fuel droplets injected into a diesel engine cylinder must have adequate penetration to __________.,Motor,B,prolong the ignition delay period,ensure the beginning of fuel injection,thoroughly utilize the air charge,allow controlled fuel combustion,,,3
A coil-type automatically fired auxiliary boiler is to be laid up wet for an indefinite period.  The boiler water should be treated to ensure that __________.,Motor,B,the manufacturer's recommended pH is maintained,there is no excess of oxygen scavenging chemicals,sludge formation cannot occur in the steam separator,waterside blowdown will not be required,,,1
"In a diesel engine closed freshwater cooling system where the cooling water pressure drop through the engine is 10 psig, and the pressure drop through the heat exchanger is 4 psig.  The cooling water pump must produce a discharge head of at least __________.",Motor,B,4 psig,6 psig,15 psig,28.7 psig,,,3
Collapsed hydraulic valve lifters in a diesel engine will result in __________.,Motor,B,excessive rocker arm movement,little or no valve clearance,excessive valve clearance,collapsed or stacked valve springs,,,3
"Large, two-stroke/cycle, main propulsion, diesel engine cylinders can be successfully pressure charged during normal operation, by using the __________.",Motor,B,exhaust gas temperature system,exhaust load system,constant or pulse pressure system,constant volume system,,,3
Control of the fuel oil metering valve in an automatically  fired auxiliary boiler is accomplished by a __________.,Motor,B,pressure magnifying device in the steam coil outlet,steam pressure sensing device with linkage to the damper air vanes,metering device in the air supply line,signal from the feedwater electrode,,,2
A safety valve on an auxiliary boiler simmers constantly and can not be stopped by several quick blow-offs using the hand relieving gear.  The problem may be __________.,Motor,B,loose dirt on the seat,exposed valve springs,a clogged drain line,a damaged seat,,,4
"A burner responsible for producing black smoke in an automatic auxiliary boiler, would be caused by a __________.",Motor,B,defective solenoid valve,dirty fuel nozzle,grounded high tension lead,faulty ignition cable connector,,,2
"Which of the following types of feedwater regulators is commonly used with a water-tube, natural circulation, auxiliary boiler?",Motor,B,Thermomechanical,Bimetallic element,Ring thermostat,Modulating pressuretrol,,,1
"Fuel injection systems meter fuel, atomize fuel, and __________.",Motor,B,create turbulence in the combustion chamber,aid in completing cylinder scavenging,inject fuel at the proper time,minimize fuel penetration into the cylinder,,,3
A SECONDARY function of a waste heat boiler is to __________.,Motor,B,reduce engine exhaust noise,reduce engine back pressure,increase engine cycle efficiency,increase turbocharger efficiency,,,1
An electric heater built into some smaller diesel engines is used to __________.,Motor,B,raise lube oil viscosity for easier starting in cold weather,increase air inlet temperature,increase compression ratio,increase jacket water temperature for easier starting in cold weather,,,4
Which of the air intake systems listed will result in the lowest specific fuel consumption?,Motor,B,Natural aspiration,Turbocharged,Roots blower,Piston blower,,,2
"Engines having a bore exceeding 250 mm, but not exceeding 300 mm are to have at least __________.",Motor,B,three compression rings per piston and the minimum of two oil scraper rings,one intake and one exhaust valve per cylinder provided no other means of scavenging is used,"one explosion relief valve in way of each alternate crank throw, with a minimum of two valves",one crankshaft except in cases where an opposed piston design is required,,,3
"An auxiliary boiler is equipped with a return flow fuel atomization system, which uses a/an __________.",Motor,B,constant fuel supply pressure,constant fuel return pressure,variable fuel supply pressure,all of the above,,,1
Overfiring of a hot water boiler may be caused by __________.,Motor,B,dirty atomizers,faulty limit controls,high water level,flame failure,,,2
What is the speed of the crankshaft in a four-stroke/cycle  engine when the camshaft is turning at 750 rpm?,Motor,B,375 RPM,500 RPM,750 RPM,1500 RPM,,,4
The pressuretrol which is installed on an auxiliary boiler senses steam pressure changes and  __________.,Motor,B,controls the flow of feedwater to the boiler,monitors the boiler high water level,secures the fires when a fusible plug burns out,automatically regulates the quantity of oil and air flow to the burner,,,4
"In a diesel engine closed freshwater cooling system employing a radiator, proper water temperature can be obtained by __________.",Motor,B,adjusting the radiator louvers,passing cooling water through a space heater,passing cooling water through the lube oil cooler,piping exhaust gases across the radiator front,,,1
"If the combustion control system of an automatically fired  auxiliary boiler fails to relight the burner after a normal shutdown, you should check for a/an __________.",Motor,B,low steam pressure,high voltage on the ignition electrode,open air damper,faulty photocell detector,,,4
A waste heat boiler is installed on some diesel propelled vessels to __________.,Motor,B,provide steam for emergency propulsion,provide steam for the turbogenerator,heat the waste water tanks,steam for warming engines,,,2
Why should handhole gaskets not be allowed to leak on an auxiliary boiler?,Motor,B,Water circulation in the boiler will be disrupted.,The gasket and its seating surface may become wire drawn.,The gasket material will become hardened.,Scale and sediment will form on the gasket.,,,2
Automatic combustion control systems for auxiliary boilers  are designed to cycle burners on and off in response to the __________.,Motor,B,excess air pressure,steam moisture content,furnace temperature,steam pressure,,,4
"The variation in the amount of fuel oil burned in the operation of an auxiliary boiler, utilizing a return flow type atomization system, is a function of the __________.",Motor,B,fuel oil recirculating valve,fuel oil back pressure,fuel supply pressure regulating valve,automatic steam atomizer assembly,,,2
Which of the following conditions could cause black smoke to be discharged from the stack of an auxiliary boiler equipped with turbine-driven rotary cup atomizers?,Motor,B,Insufficient steam supply to the fuel oil heater.,Excessive opening of the dampers in the combustion air inlet.,Improper turbine shaft speed in the atomizer assembly.,Low fuel oil viscosity being maintained.,,,3
Camshafts are usually driven by timing gears or __________.,Motor,B,push rods,chain drives,rocker arms,flywheels,,,2
"The main difference between an 'APF' and an 'APE' type fuel injection pump, is the design of the __________.",Motor,B,plunger helix,control rack gear profile,delivery valve,plunger cylinder housing arrangement,,,4
The maximum pressure developed by a waste heat boiler is determined by the main engine exhaust __________.,Motor,B,gas composition,gas temperature,pressure,timing,,,2
Which of the listed effects would mixtures of ethylene glycol and phosphate compounds have on the metal surfaces of the cooling system of a diesel engine?,Motor,B,Increases the rate of heat transfer,Retards the flow of cooling water,Protects metallic surfaces from corrosion and the coolant from freezing,Tends to increase corrosion,,,3
Which of the listed parts on a fire-tube auxiliary boiler requires a written report to the Officer-in-Charge of Marine Inspection when renewed?,Motor,B,Cleanout plug gaskets,Fusible plugs,Gage glasses,Water columns,,,2
Automatic combustion control systems for some auxiliary boilers are designed to cycle burners on and off in response to __________.,Motor,B,fuel supply pressure,fuel return pressure,steam pressure,furnace air pressure,,,3
Waterside scale in a fire-tube boiler may cause __________.,Motor,B,increased heat transfer,fireside erosion,high steam demand,overheated tubes,,,4
"With regards to a diesel engine crankcase explosion, the most violent is the __________.; ;  I.  primary explosion ;  II. secondary explosion",Motor,B,I only,II only,both I and II,neither I or II,,,2
"When an auxiliary boiler is panting and emitting black smoke, you should __________.",Motor,B,increase the fuel oil temperature,decrease the fuel oil temperature,decrease the fuel oil supply pressure,increase the air supply,,,4
Bottom blow valves are installed on auxiliary water-tube boilers to __________.,Motor,B,completely drain the boiler in an emergency,prevent sludge from forming in the steam drum,remove floating impurities from the boiler water surface,remove settled solids from the water drum,,,4
"The reversing mechanism on a direct reversing large low-speed main propulsion diesel engine, operated by means  of oil pressure, can serve to __________.",Motor,B,bring the respective cam under the fuel pump roller,rotate or displace the camshaft according to engine design,bring the respective cam under the air distributor pilot valves,all of the above,,,4
"The correct procedure for giving an auxiliary boiler a bottom blow, is to begin __________.",Motor,B,when the boiler has been secured long enough for most solids to settle,when the boiler has been cooled to ambient temperature,only after raising the water level to within 1/2 inch of the high water cutout,only after bypassing the low pressure pressuretrol,,,1
If the chemical analysis of a lube oil sample taken from a diesel engine indicates an increased neutralization number the __________.,Motor,B,acidity has increased,viscosity has decreased,demulsibility has improved,foaming is guaranteed to occur,,,1
Additional explosion relief valves are fitted on separate spaces of the crankcase such as gear or chain cases for camshaft or similar drives when the __________.,Motor,B,gross volume of such spaces exceeds 21 cubic feet,possibility of explosion exists due to the formation of volatile gases,unit is operating in extreme overload conditions,overall volume of the space exceeds 0.6 cubic meters,,,1
A two stroke diesel engine exhaust temperature will be lower than a four stroke diesel engine of the same displacement because the __________.; ;  I. scavenging air is cooling the exhaust gases  ; II. exhaust cycle time is longer,Motor,B,I only,II only,both I and II,neither I nor II,,,1
"With which of the following types of diesel engine  arrangements is a waste heat boiler most likely to produce  the maximum steam pressure, temperature, and flow conditions?",Motor,B,"Supercharged, four-stroke/cycle diesel engine","Supercharged, loop scavenged diesel engine","Turbocharged, crossflow scavenged diesel engine","Turbocharged, return flow diesel engine",,,1
"During maintenance inspections of a fire tube auxiliary boiler, you should check for __________.",Motor,B,weaking of the tubes at the tube sheet,burning of tube ends,fireside corrosion,all of the above,,,4
"The constant capacity, pressure atomizing, fuel oil burners designed to meet a wide variation in the steaming loads of  an auxiliary boiler, are __________.",Motor,B,automatically cycled on and off in response to demand,automatically supplied with more fuel on demand,equipped with standard variable capacity atomizers,equipped with fuel nozzles having variable orifices,,,1
The camshaft on a four-stroke/cycle diesel engine provides a means to operate the __________.,Motor,B,fuel injectors,exhaust valves,intake valves,all of the above,,,4
"An 8000 horsepower diesel engine has a specific  fuel consumption of 0.4 lbs. of fuel per horsepower hour. If each pound of fuel contains 18,500 BTU's  and 25% of the available heat leaves the engine with the exhaust, how many BTU's per hour are theoretically available for use in a waste heat boiler?",Motor,B,7.4 million BTU's per hour,14.8 million BTU's per hour,22.2 million BTU's per hour,29.6 million BTU's per hour,,,2
"Antifreeze solutions containing ethylene glycol, should not be mixed with corrosion protection oils, as the resultant mixture __________.",Motor,B,is dangerously flammable,promotes scale buildup,may cause frothing,has a higher chloride content,,,3
"In an automatically fired auxiliary boiler, restarting from the normal shutdown cycle in response to steam demand, is initiated by a/an __________.",Motor,B,"modulating pressuretrol, sensing both steam pressure and temperature",pyrostat measuring decreased steam temperature,pressuretrol measuring only the steam pressure,electrode sensing water level,,,3
"Which of the following methods is typically employed in the design of waste heat boilers to obtain maximum heat transfer, while maintaining low overall weight?",Motor,B,Feedwater is preheated in a separately fired economizer.,An external superheater unit is located above the boiler in the gas passages.,An unfired exhaust gas preheater is added to increase the heat transfer rate.,Steel fins are installed on the generating tube surfaces to increase the effective surface area.,,,4
"At the beginning of the prepurge period on an automatic auxiliary boiler equipped with a programmed control system, the unit will not restart if airflow is not sensed and __________.",Motor,B,the damper is not sufficiently opened,the damper is not fully closed,oil pressure is not sensed,water pressure is not sensed,,,1
A properly adjusted safety valve for an auxiliary boiler will __________.,Motor,B,attain maximum lift when it pops below its set pressure,"open with a sharp, clear pop at its set pressure",close sharply when the pressure drops to its set pressure,operate most effectively when it has zero blowdown,,,2
Fuel injector nozzles are usually of the multi-orifice type with the number and placement of the holes arranged according to the __________.,Motor,B,type of piston rings,pressure of the fuel system,size of the pump plunger spring,design of the combustion chamber,,,4
"Ethylene glycol, when used as a coolant in a closed cooling system for a diesel engine, is more advantageous than untreated raw water because it __________.",Motor,B,provides a constant pH below 7,provides better vapor-phase cooling,has a higher freezing point and a lower boiling point,has a lower freezing point and higher boiling point,,,4
"Additional explosion relief valves are fitted on separate spaces of the crankcase, such as gear or chain cases for camshaft or similar drives, when the __________.",Motor,B,overall volume of such spaces exceeds 21 cubic feet,possibility of explosion exists due to the formation of volatile gases,unit is operating in extreme overload conditions,gross volume of such space exceeds 0.6 cubic meter,,,4
"When conducting a hydrostatic test on a water-tube  auxiliary boiler, the test water should be heated to a temperature of at least 70°F.  This is done to __________.",Motor,B,minimize the coefficient of expansion within the varying types of metals used in boiler construction,help prevent the formation of condensation on the tube exteriors,eliminate oxygen being carried into the system,all of the above,,,2
A photoelectric cell installed in an automatically fired auxiliary boiler burner management system __________.,Motor,B,opens the burner circuit upon sensing a flame failure,detects a flame failure by monitoring radiant heat from glowing refractory,requires mechanical linkage to secure the burner fuel supply,must be bypassed at low firing rates,,,1
The maximum allowable working pressure on a packaged auxiliary boiler is 200 psig.  The normal working pressure  for one particular packaged boiler is 175 psig.  Which of the following safety relief valve settings would be proper  for this boiler?,Motor,B,165 psig,195 psig,210 psig,220 psig,,,2
The valve cam slope angle determines the __________.,Motor,B,engine torque characteristics,acceleration rate of valve opening and closing,engine fuel efficiency,diameter of intake and exhaust valves,,,2
The rate of fuel injection in a diesel engine cylinder depends primarily on __________.,Motor,B,the size of the holes in the fuel nozzle,timing of the pump,supply pressure to the pump,shape of the combustion chamber,,,1
"A smoking burner with a pulsating flame in an auxiliary boiler, is an indication that the __________.",Motor,B,fuel oil supply temperature is normal,burner electrode is incorrectly positioned,fuel/air ratio is incorrect,ignition current is too low,,,3
"On an automatically fired auxiliary boiler, the steam pressure limit switch is wired into the burner electric circuit to __________.",Motor,B,sound an alarm when the burner is shut off,energized the flame scanner circuit when high boiler pressure is reached,shut off the burner when the cutoff pressure is reached,prevent burner operation in the event of low boiler water level,,,3
"A variable capacity, pressure atomizing, fuel oil burner functions to __________.",Motor,B,maintain a constant fuel temperature,provide a wide range of combustion,provide a constant fuel return pressure,maintain smokeless fuel oil atomization,,,2
"The firing range of a variable capacity, return flow-type fuel atomizer is regulated to meet steam demand by varying  the __________.",Motor,B,fuel oil damper setting,fuel oil return pressure,burner register opening,atomizer orifice setting,,,2
Excessive vibration from an auxiliary boiler could be caused by __________.,Motor,B,combustion pulses,insufficient air to the burner,loose hold-down bolts,all of the above,,,4
"After lighting off a cold, automatically fired, auxiliary boiler, as steam begins to form, you should __________.",Motor,B,close the air cock,give the boiler a bottom blow,test the safety valve,completely open the steam stop,,,1
In a coil-type forced circulation auxiliary water-tube boiler __________.,Motor,B,steam is recirculated through heating coils in the boiler,hot water flashes to steam in the flash chamber,unevaporated feedwater is lost through the atmospheric vent,response to steam demand is slower than in a fire-tube boiler,,,2
The shape of a diesel engine cam determines the __________.,Motor,B,points of opening and closing of the valve,velocity of opening and closing of the valve,amount of the valve lift from its seat,all of the above,,,4
Which of the following devices is normally provided to prevent oil starvation in a diesel engine lubrication system utilizing the 'full flow' principle?,Motor,B,Duplex strainer,Three-way valve,Pressure relief bypass line around the filter,Mechanical straining filter,,,3
Corrosion inhibitors and/or soluble oils are added to diesel engine cooling systems to __________.,Motor,B,maintain low pH in the cooling water,reduce the cooling water temperature,increase cooling water hardness,form a protective film on metal surfaces,,,4
Cylinders diameters greater than 230 mm require additional  safety devices when the scavenging spaces are openly connected to the cylinders. Which of the following devices will be used to protect such spaces?,Motor,B,Tri-knock fittings,Explosion relief valves,Quick release expansion joints,Stacked plate type inlet check valves,,,2
"If poor combustion occurs in an auxiliary boiler due to an  air damper linkage being out of adjustment, you would adjust the linkage and then __________.",Motor,B,reset the pressure limit controls,test the high and low fire solenoids,check the photocell window for carbon deposits,check the burner ignition electrode gap,,,3
Which of the automatic boiler controls listed should be tested prior to lighting off an auxiliary boiler?,Motor,B,Automatic bottom blow valve,Low water level cutoff switch,Voltage output of the ignition transformer,Insulation resistance readings in the ignition system high  tension leads,,,2
Which of the following conditions would cause 'panting' in a steaming auxiliary boiler?,Motor,B,Insufficient combustion air,Low water level,Flame failure,Faulty flame scanner,,,1
The valve cam slope angle determines the __________.,Motor,B,opening and closing points of the valve,opening and closing rate of the valve,height of valve opening,amount of time the valve remains open,,,2
The accumulation of carbon deposits building up near the injection nozzle tip is least likely to occur when using which of the listed types of fuel injector nozzles?,Motor,B,Hole,Multi-hole,Pintle,Multi-pintle,,,3
A large low speed main propulsion diesel engine may become overloaded by_______________.; ;   I.  a heavily fouled hull ;  II.  strong head winds and heavy seas,Motor,B,I only,II only,both I and II,neither I nor II,,,3
Which of the following statements concerning the operation  of a coil-type forced circulation auxiliary water-tube boiler is correct?,Motor,B,Water is continuously circulated through a preheater before it enters the flash chamber.,Steam is generated in the heating coils and is force fed to an accumulator.,Unevaporated boiler water collects in the bottom of the accumulator.,Moisture is removed from generated steam in a radiant superheater.,,,3
"If oil is dripping from the burner of a coil-type auxiliary steam generator, the cause may be __________.",Motor,B,the oil valve not seating properly,a loose burner nozzle,carbon on the burner nozzle causing deflection of oil spray,all of the above,,,4
"In a forced circulation auxiliary boiler, steam is formed in the __________.",Motor,B,heating coils,steam accumulator (flash chamber),hotwell,thermostat tube,,,2
Ignition failure in an automatically controlled auxiliary boiler can be caused by __________.,Motor,B,carbon deposits on the electrode,excessive fuel oil temperature,excessive return oil pressure,brickwork failure,,,1
The arrangement and shape of the cams on a diesel engine camshaft directly control which of the listed groups of operating conditions?,Motor,B,"Speed, torque, and horsepower production","Firing order, valve timing, and valve lift","Fuel consumption, efficiency, and cylinder pressure","Scavenge pressure, compression ratio, and exhaust pressure",,,2
Fuel injectors used in heavy fuel oil systems are usually provided with cooling to reduce __________.,Motor,B,cold corrosion of the nozzles,fuel viscosity for better atomization,carbon accumulation on the nozzles,fuel detonation in the cylinders,,,3
A spring-loaded relief valve is located on some lube oil filters in full flow systems to __________.,Motor,B,prevent overpressurization of the filter cartridge,prevent overpressurization of the filter casing,bypass the filter should it become clogged,limit the lube oil outlet pressure,,,3
A diesel engine cooling water system with a pH factor of 3.0 indicates a condition of __________.,Motor,B,slight acidity,slight alkalinity,excessive alkalinity,excessive acidity,,,4
What is required for crosshead type engines that have a scavenging space in open connection to the cylinder?,Motor,B,The air flow from the scavenging space must always be protected by plate type check valves and under no circumstance may other devices be used.,"A suitable gasket for the interface of both manifolds is necessary to prevent recirculation of scavenging gases, while additionally minimizing exhaust gas leakage.","The scavenging space is to be permanently connected to an approved fire extinguishing system, entirely separate from  the fire extinguishing system of the engine room.",The required equipment for a crosshead type engine is totally dependent upon manufacturers ability to placate market demands.,,,3
"A sudden flame failure in an operating auxiliary boiler, equipped with an automatic combustion control system and burning light fuel, could be attributed to a __________.",Motor,B,dead or malfunctioning step up transformer,faulty ignition cable connector,loose connection on the photocell,rapid fuel viscosity increase,,,3
"The flame safeguard controls of a large automatically fired auxiliary boiler, may consist of a __________.",Motor,B,stack switch,pyrostat,photoelectric cell,thermistor,,,3
Which of the following statements concerning fire-tube boilers is correct?,Motor,B,Combustion gases flow through the tubes.,Flames impinge on the tubes.,Combustion occurs in the tubes.,Water flows through the tubes.,,,1
Which of the following statements about a coil-type forced  circulation auxiliary water-tube boiler is correct?,Motor,B,Steam bubbles are generated in the flash chamber.,Steam is recirculated to the heating coils.,Response to steam demand is comparatively rapid.,Unevaporated feedwater drains to the bilge.,,,3
"In a diesel engine cooling water system, a pH of 6.0 indicates a/an __________.",Motor,B,slightly acidic condition,slightly alkaline condition,overtreatment of water,neutral condition of water,,,1
Indirect cooling of fuel injector nozzle holders for diesel engines is accomplished primarily by __________.,Motor,B,heat conduction into the injected fuel oil,heat conduction into the water jacket wall,water circulation through passages in the holder,fuel oil circulation through passages in the holder,,,2
In which of the following areas of a crosshead engine is a  permanently connected fire extinguishing system required?,Motor,B,Exhaust manifolds in excess of eight inches in diameter.,Crankcases having a gross volume in excess of 21 cubic feet.,Turbocharger inlet piping in excess of twelve inches in diameter.,Scavenging spaces in open connection to the cylinders.,,,4
Ignition failure in an auxiliary boiler can be caused by __________.,Motor,B,carbon deposits on electrodes,a jammed open oil solenoid,excess fuel pressure at the nozzle,an excessively long purge cycle,,,1
"When two cams of the same diameter, one with tangential flanks and the other with convex flanks are compared, the cam with tangential flanks will cause___________.",Motor,B,greater valve lift,more abrupt valve action,less valve seat wear,less valve gear wear,,,2
The pH value of water in a diesel engine closed cooling water system should be maintained between __________.,Motor,B,6.0 to 7.5,8.0 to 9.5,10.0 to 11.5,12.0 to 13.5,,,2
The purpose of the safety relief valves installed on an auxiliary boiler is to __________.,Motor,B,relieve excess fuel oil pressure during the 'off' fire cycle,admit water to the dry pipe,throttle the forced draft fan output for proper combustion,reduce excess steam pressure in the boiler,,,4
An AC diesel generator incapable of being paralleled with  the main bus normally employs an isochronous governor in order to __________.,Motor,B,increase speed droop in proportion to load,maintain a frequency of 60 cycles per second,increase or decrease engine speed upon load demand,prevent attempts to parallel,,,2
The most common contaminate of governor hydraulic fluid is  __________.,Motor,B,moisture,dirt,acid,air,,,2
Which of the substances listed is satisfactorily removed from the fuel by a centrifugal oil purifier?,Motor,B,Carbon particles,Lube oil,Gasoline,Diesel fuel,,,1
A magnetic strainer is used in the diesel engine reduction  gear oil system to remove small particles of __________.,Motor,B,water,babbitt,iron or steel,acids,,,3
A two stroke diesel engine exhaust temperature will be lower than a four stroke diesel engine of the same displacement because the  __________.; ;  I.  mep is lower and the scavenging air is cooling the  exhaust gases ;  II. valve overlap in a four stroke diesel engine is  greater,Motor,B,I only is correct,II only is correct,both I and II are correct,Neither I or II are correct,,,1
Which of the following listed construction details of internal combustion engines is required?,Motor,B,A warning notice to caution against the opening of a hot crankcase for a specified period of time after shut down.,The use of end block construction for engines developing over 1000 brake horsepower.,Removable cylinder liners must be used for engines  developing over 1000 brake horsepower.,All engines shall be provided with an exhaust gas pressure  monitoring system.,,,1
The safety valve installed on a coil-type auxiliary boiler  is located on the __________.,Motor,B,thermostat tube,topmost coil,water tank,flash chamber,,,4
Which of the following statements is true concerning pressure limit switches and pressuretrols installed on auxiliary boilers?,Motor,B,They are bimetallic elements sensing temperature differentials corresponding to pressure changes.,"They consist of a bellows assembly, linked with a snap action switch, through a pressure adjusting mechanism.",They automatically relieve excessive steam pressure by acting as a pilot to the safety valve.,They automatically restart the burner sequence via the high water level signal.,,,2
A port-and-helix fuel injection pump having upper and lower plunger helixes is designed to __________.,Motor,B,vary fuel delivery and return pressure,vary the beginning and ending of injection,operate with residual fuels only,provide maximum fuel delivery rate,,,2
"When checking zincs in a saltwater cooled heat exchanger, you should __________.",Motor,B,paint the zincs to stop corrosion,insulate the zincs to alter the temperature,replace the zincs if they are 50% consumed,file the zincs to change the shape,,,3
"In reducing engine speed to an efficient propeller speed by the use of reduction gears, __________.",Motor,B,speed and torque are both reduced,speed is reduced and torque remains unchanged,speed is reduced and torque is increased,speed is sometimes unchanged while torque is increased,,,3
One advantage of hydraulic clutches over mechanical clutches in diesel engine installations is __________.,Motor,B,the power is transmitted at a very high efficiency of 60%,the torsional vibrations are transmitted directly to the reduction gears,each clutch has a separate oil gland for reverse operation,no mechanical connection exists between the driving and driven elements,,,4
A diesel generator governor is hunting.  After changing the oil the governor is flushed and the compensation needle valve is adjusted; but the hunting persists.  You should NOW __________.,Motor,B,check air intake manifold pressure,calibrate the fuel pump rack settings,set the speed droop adjustment to zero,carefully check for binding in the governor linkage,,,4
"In order to reverse the rotation of a two-stroke/cycle loop scavenged, direct reversing, propulsion diesel engine, the  cam positions must be changed for the __________.",Motor,B,starting air and fuel pumps,piston cooling pumps,exhaust valves,all of the above,,,1
Some fuel injection systems utilize port-and-helix metering. Which of the following statement describes a system 'timed  for port closing'?,Motor,B,Injection has a variable beginning and a constant ending.,Injection is metered by an external delivery valve.,Injection has a constant beginning and variable ending.,Injection will not occur until the helix closes the delivery valve.,,,3
"During a routine round of a diesel engine generator, you observe a low oil level in the governor sump. If there is no visible sign of external leakage, you should suspect the cause to be a/an  __________.",Motor,B,leakage through the governor drive shaft oil seal,leakage through the power piston oil seal,uncovered sight glass ventilation orifice,defect in the sight glass gasket,,,1
"A continuous fluctuation of the speed, due to overcontrol by the governor, is known as __________.",Motor,B,hunting,sensitivity,promptness,speed droop,,,1
Airflex clutches are used to transmit power from a diesel engine to the propeller shaft.  A restricted orifice is used in the control air system of this unit to __________.,Motor,B,delay deflation of the clutch being disengaged,delay inflation of the clutch being engaged,reduce the deflation time of both clutches,reduce the inflation time of both clutches,,,2
The purpose of try-cocks used on an auxiliary boiler is to  __________.,Motor,B,"provide an alternate means of determining the water level,  if the gage glass fails",provide a means of adding chemical feed to the boiler water,provide a means for blowing down the gage glass,"act as a steam sentinel valve, if any of the fusible plugs  should melt",,,1
