Question_Title,Subject_Name,Group_Name,Answer_1,Answer_2,Answer_3,Answer_4,Answer_5,Answer_6,Correct_Answer
"In a three-phase electrical system, three ground detecting  lamps are provided. One lamp goes dark and the others increase in brightness.  When the test button is pushed, all lamps have equal illumination. You should conclude that __________.",Electrical,B,there is a ground on the line with the dark lamp,the dark lamp must be replaced,there are grounds on the lines with the bright lamps,this is a normal condition,,,1
Which of the methods listed is used to start a AC generator turning?,Electrical,B,Residual magnetism remaining in the field poles.,Residual magnetism remaining in the field coils.,Residual magnetism remaining in the armature.,Rotation by a mechanical prime mover.,,,4
"When a megohmmeter is being used on a alternating current machine, the meter pointer will dip toward 'zero' and then gradually rise to the true resistance value if the motor insulation is __________.",Electrical,B,grounded,good,shorted,dirty,,,2
What current is required to light two 75 watt lamps and one 40 watt lamp when connected in series to a 120 volt power source?,Electrical,B,0.161 amperes,0.631 amperes,1.583 amperes,6.199 amperes,,,3
"If a single-phase induction motor fails to start, the problem may be __________.",Electrical,B,an open in the run winding,a shorted shunt field,a closed centrifugal switch,low circuit frequency,,,1
DC generator voltage is decreased by cutting __________.,Electrical,B,in field resistance,out field resistance,in armature resistance,out armature resistance,,,1
"In a three-phase electrical system, three ground detecting  lamps are provided.  If all three lamps REMAIN at half-brilliance when the ground detecting test switch is operated, __________.",Electrical,B,there is a slight ground on all three phases,the switch must be replaced,there are no grounds present,the light bulbs are of improper voltage,,,3
"A three-phase alternator is developing 300 amps, with a 0.8 power factor, at 450 volts.  The true indicated power on the kilowatt meter, located on the main switchboard, will be __________.",Electrical,B,133 kw,155 kw,187 kw,212 kw,,,3
Which of the listed conditions will occur if dirt and grease are allowed to accumulate between the commutator segments of a motor?,Electrical,B,A partial short circuit.,A dead short circuit.,Misalignment of the motor shaft.,Overspeeding of the motor.,,,1
'Corrosion-resistant material' and 'noncorrodible material' will include which of the following __________.,Electrical,B,plastics,silver,copper-nickel,all of the above,,,4
"A three-phase electrical system is equipped with ground detecting lamps.  If one of the lamp goes dark and the other two burn normally before and after the test switch is operated, this indicates __________.",Electrical,B,the dark lamp must be replaced,there is a ground in the line with the dark lamp,there are grounds in two of the three phases,the voltage to the dark lamp is less than that of the system,,,1
The power supplied to a motor is six kilowatts at 120 volts. What is the impedance of the motor?,Electrical,B,0.05 Ohms,0.50 Ohms,2.40 Ohms,24.00 Ohms,,,3
The most effective method of locating a loose commutator bar in a D.C. motor is by __________.,Electrical,B,visual inspection,jiggling each by hand,sounding each bar with a light weight hammer,checking with a calibrated torque wrench,,,3
"The distance between a generator and its load is 100 feet.  What would be the approximate total voltage drop across a two wire supply cable if the current were 5.5 amperes and the resistance of the wire were 2.525 ohms per 1,000 feet?",Electrical,B,0.5 volts,1.38 volts,1.90 volts,2.77 volts,,,4
An open armature connection in a DC propulsion motor could be caused by __________.,Electrical,B,low-load operation,clogged ventilation ducts,sparking at the brushes,a grounded shunt field coil,,,2
"To protect the rotor of a motor disassembled for maintenance or overhaul, it should be __________.",Electrical,B,suspended by wire slings in one corner of the shop,stowed upright on its shaft,"supported by two ""V"" notched wood blocks",returned to the frame as soon as the bearings are removed,,,3
Ships requiring rapid maneuvering response with a high degree of main propeller shaft control are most often _______ .,Electrical,B,Steam turbine drive,Direct diesel drive,Electric drive,Gas trurbine drive,,,3
An open primary coil in a transformer will be indicated by which of the listed conditions?,Electrical,B,'zero' resistance accompanied by high inductance,no resistance accompanied by stray inductance,infinite resistance with no inductance,infinite resistance with normal inductance,,,3
Main propeller shaft rotation of a DC diesel-electric ship is normally reversed by __________.,Electrical,B,reversing the field in the AC generator,reversing the field in the DC motor,reversing the diesel engine rotation,reversing the interpoles,,,2
"While standing an ""at sea watch"" onboard a DC diesel-elecric drive ship, you notice sparking of the brushes on the DC drive motor.  You should first __________.",Electrical,B,notify the bridge that you will need to slow down,immediately take a megger reading on the motor,trip the circuit breaker for that motor,decrease the motor field current,,,1
SCR power converters are used on DC diesel-electric drive ships to __________.,Electrical,B,convert high voltage AC to DC,regulate DC motor current,provide high efficiency electrical power control,All of the above,,,4
"A four-pole induction motor, operating on three-phase 60 cycle current will operate at approximately __________.",Electrical,B,850 RPM,"1,150 RPM","1,750 RPM","3,550 RPM",,,3
"Two DC drive motors provide input to a single output reduction gear.  Upon relieving an ""at sea watch"" you notice that the starboard motor has reduced voltage and zero current compared to normal voltage and current indicated on the port motor.  The problem with the starboard motor could be __________.",Electrical,B,a tripped reverse power relay,a tripped reverse current relay,overheating of the load converter,all of the above,,,2
One major advantage of a diesel electric propulsion plant is __________.,Electrical,B,excellent maneuverability,low cost and weight,less maintenance,lower fuel consumption,,,1
Which of the listed conditions could cause a DC motor to have excessively hot windings and sparking at the brushes?,Electrical,B,Reversed interpole polarity,High bar-to-bar voltage,Loose brushes,Excessive humidity,,,1
"While standing an ""at sea watch"" onboard a AC diesel-electric drive ship,  you notice that the kwatt load is at roughly 75% of capacity with a power factor less than 1. The reactive power (kvars) in the main power distribution would be  __________.",Electrical,B,leading,lagging,zero,infinity,,,2
Which of the following statements identifies the difference between the primary windings and the secondary windings of a 2:1 stepdown transformer?,Electrical,B,The secondary windings have twice as much resistance as the primary windings.,The secondary windings give off twice as much heat as the primary windings.,The secondary windings require half as much current as the  primary windings.,The secondary windings have half as many turns as the primary windings.,,,4
Propulsion  AC generators creating 4160 VAC use transformers to provide 119 volts to the automatic voltage regulator.  The turns ratio of this transformer is __________.,Electrical,B,0.1673611111,0.0444444444,1.4590277778,1.6673611111,,,3
Modification of electric power for use in AC propulsion drive motors can be accomplished by __________.,Electrical,B,cycloconverters,pulse width modulated inverters,load commutated inverters,All of the above,,,4
"Two AC generators are operating in parallel and both are equipped with automatic voltage regulators.  While standing watch, one generator is noted as having a greater lagging kvar value.  In order to equalize the kvars between the generators you should __________.",Electrical,B,increase the speed of the generator with the largest kvar while decreasing the other generator speed,decrease the speed of the generator with the largest kvar while increasing the other generator speed,increase the voltage of the generator with the largest kvar while decreasing the other generator voltage,decrease the voltage of the generator with the largest kvar while increasing the other generator voltage,,,4
A conductor with a cross-sectional area of one circular mil would have a diameter of __________.,Electrical,B,0.1 inches,0.01 inches,0.001 inches,0.0001 inches,,,3
Prior to entry into a large DC propulsion motor housing for maintenance purposes you should __________.,Electrical,B,de-energize and lock out thermal heater circuits and any other auxiliary circuits located inside the motor housing,tag and lock out the motors main circuit breaker,engage shaft brake to prevent rotor from turning,All of the above,,,4
"An equalizing connection between two compound-wound DC generators when paralleled, serves to __________.",Electrical,B,reverse the polarity of the incoming generator as the series field weakens,automatically equalize the power factors,reverse the direction of current in the series field of the incoming generator,parallel the series fields of the generators,,,4
"If a D.C. motor hums, but does not run when energized, which of the listed conditions could exist?",Electrical,B,Incorrect lead connections,Incorrect brush setting,A dirty commutator,All of the above are correct.,,,4
Thermal strip heaters are provided in DC main propulsion motors to __________.,Electrical,B,prevent moisture buildup in windings,maintain a relatively constant temperature in the motor enclosure,prevent the rotor from warping,provide an additional means of starting resistance,,,1
An AC diesel-electric propulsion system requires less maintenance than a DC diesel-electric system for which one of the following components?,Electrical,B,Diesel engine,Propulsion motor,AC generator,Propulsion transformers,,,2
Main shaft rotation on an AC diesel-electric propulsion vessel  can be quickly reversed by __________.,Electrical,B,increasing the frequency,decreasing the frequency,reversing the phase sequence,reversing the prime mover rotation,,,3
A common method used to control the speed of the AC propulsion motor on a diesel-electric propulsion ship is by  __________.,Electrical,B,varying the input frequency of the voltage to the motor,increasing the motor voltage,decreasing the motor voltage,increasing the current to the motor,,,1
"On electric propulsion drive ships, Silicon-Controlled Rectifiers can be used to control which of the following?; ; I.  DC propulsion motors; II.  AC propulsion motors",Electrical,B,I only,II only,Both I and II,Neither I or II,,,3
A ships main propulsion electric drive power converter panel circuit breaker may fail to close due to __________.,Electrical,B,power converter cooling fan not energized,"motor control throttle handles not in ""stop"" position",lubricating oil pressure to the main propulsion drive system is insufficient,All of the above,,,4
"What precautions should you take when required to run ""split bus"" on a main power distribution bus on a diesel-electric drive ship?",Electrical,B,Never arrange a split bus configuration which allows  generator synchronization through propulsion transformers.,Establish generator phase sychronization before closing bus ties.,Avoid configurations which may overload a propulsion transformer by running split bus.,All of the above.,,,4
One major advantage of a diesel electric propulsion plant is __________.,Electrical,B,low cost and weight,excellent maneuverability,less maintenance,lower fuel consumption,,,2
"An open in the armature of a DC motor is suspected, but is  not found by visual inspection of the commutator.  The next step in troubleshooting this problem is to __________.",Electrical,B,conduct a bar to bar test of the armature,visually inspect the armature windings,conduct an insulation resistance test of the armature,test the commutator for a ground,,,1
If a small electric motor is imersed in salt water it should be __________.; ;  I.  washed in fresh water and completely dried;  II. initially started with reduced voltage,Electrical,B,I only,II only,both I and II,neither I or II,,,1
If a small electric motor is imersed in salt water it should be __________.; ;  I.  washed in fresh water and thoroughly dried;  II. initially started with reduced voltage,Electrical,B,I only,II only,both I and II,neither I or II,,,1
"An autotransformer is equipped with a 50% tap, a 65% tap, and an 80% tap.  Which of the following statements is true  concerning a load connected to the 50% tap?",Electrical,B,The load is receiving minimum voltage and minimum current.,The load is receiving minimum voltage and maximum current.,The load is receiving maximum voltage and minimum current.,The load is receiving maximum voltage and maximum current.,,,2
If a small electric motor is imersed in salt water it should be __________.; ;  I.  washed in fresh water ;  II. thoroughly dried,Electrical,B,I only,II only,both I and II,neither I or II,,,3
The use of a high wattage soldering iron when soldering or desoldering components on a printed circuit board may cause which of the following faults to occur?,Electrical,B,The flux may not spread evenly.,The foil circuitry bonded to the board may separate from the surface.,The solder may not harden properly.,The conductivity of the solder will decrease.,,,2
"When troubleshooting an amplifier, you measure an output of 30 volts.  If the gain of the amplifier is 2, what must  the input voltage be for the amplifier to work properly?",Electrical,B,32 volts,30 volts,28 volts,15 volts,,,4
"If an electric motor fails to start, you should FIRST check the __________.",Electrical,B,phase sequence,ampere load,fuse or circuit breaker,line frequency,,,3
Increasing the power source frequency in a capacitive circuit will __________.,Electrical,B,decrease the average current in the circuit,not have any affect on the the average current value,increase the average current in the circuit,not have any affect on the capacitve reactance,,,3
Decreasing the power source frequency in a capacitive circuit will __________.,Electrical,B,decrease the average current in the circuit,not have any affect on the the average current value,increase the average current in the circuit,not have any affect on the capacitve reactance,,,1
"Which of the following represents the corrected specific gravity of a lead acid battery, with a temperature of 90°F, and a hydrometer reading of 1160?",Electrical,B,1150,1156,1160,1164,,,4
A shorted armature coil in a DC motor can be detected by __________.,Electrical,B,sparking at the brushes,shiny armature coil,worn grooves in the armature,undercut mica,,,1
Which of the following precautions should be taken when troubleshooting various power circuits using a VOM multimeter?,Electrical,B,Never use this tester on circuits greater than 60 Hz as the  tester may not register voltages over 60 Hz.,Always remember that the unit is polarity sensitive and if  used on DC circuits reversing the leads may result in high  temperatures within the tester.,"Never connect the device to circuits where potentials greater than 120 volts may be present, as the coil's extremely fine wire cannot withstand more than a few amps.",Always pre-set the meter to the next higher range than the  amount of voltage expected in the circuit in order to prevent damage from an off-scale reading.,,,4
Which of the following statements concerning nickel-cadmium batteries is true?,Electrical,B,Nickel-cadmium batteries are less susceptible to local action than lead-acid batteries.,Nickel-cadmium batteries should only be discharged 50% before recharging.,The electrolyte of an idle nickel-cadmium battery must be replaced monthly to maintain battery condition.,When mixing electrolyte always add acid to the water.,,,1
"A battery is connected to a circuit containing three resistors in parallel.  The values of the three resistors are 2 ohms, 3 ohms, and 6 ohms.  What is the voltage of the battery if the total circuit current is 12 amps?",Electrical,B,2 volts,6 volts,12 volts,24 volt,,,3
"When two generators are on the line and are sharing the load equally, they are said to be operating in __________.",Electrical,B,frequency,series,parallel,resonance,,,3
"If a DC motor runs faster than designed, with all other conditions being normal, the possible cause could be a/an __________.",Electrical,B,shorted shunt field coil,open armature coil,reversed commutating pole,overload,,,1
"What is the rotor speed of a six pole, 60 cycle, induction motor operating at full load with 3% slip?",Electrical,B,3492 RPM,1800 RPM,1164 RPM,1746 RPM,,,3
"For practical purposes, in a simple series circuit employing two resistors, a drop of one half the source voltage will occur across one resistor if it has __________.",Electrical,B,a resistance equal to the other,half the resistance value of the other resistor,at least ten times the resistance of the other,a partial short circuit,,,1
"The formula for computing impedance in a series circuit containing resistance, capacitance, and inductance is __________. [ NOTE: the symbol  *  stands for 'multiplied by' ]",Electrical,B,Z = RT + XL + XC,Z = R + XL - XC,Z * Z = R * R + (XL - XC) * (XL - XC),Z = R * R + (XL * XC) - (XL * XC),,,3
"For practical purposes, in a simple series circuit employing two resistors, the largest voltage drop will occur across the resistor which has  __________.",Electrical,B,a partial short circuit,the greatest resistance,a resistance equal to the other,less resistance than the other resistor,,,2
A short in the shunt field of a DC motor is best located by __________.,Electrical,B,visual inspection of the commutator,applying AC voltage to each field coil and measuring the voltage drop across each field coil,using a growler and hacksaw blade,isolating each coil from the others and using a megohmmeter,,,2
"In a three-wire, 230/115 volt DC system, the potential between neutral and negative is __________.",Electrical,B,0 volts,115 volts,230 volts,460 volts,,,2
The main difference between a motor control circuit containing low voltage protection and low voltage release is that the latter contains __________.,Electrical,B,normally open line contacts,thermal-overload protection,a maintained-contact start button,a momentary-contact start button,,,3
"If a DC motor runs hot, the cause may be __________.",Electrical,B,high mica condition,low ambient temperature,clogged ventilation ducts,an open in the shunt field,,,3
Which of the following precautions should be taken when troubleshooting various power circuits using an electronic voltage tester?,Electrical,B,"Never use this tester on circuits of 60 Hz, as the tester may not register the voltage.",Always remember that the unit is polarity sensitive and if  used on DC circuits reversing the leads may result in high  temperatures within the tester.,Never connect the device to circuits where potentials are greater than 120 volts.,Always check a known power source of the same type and voltage before using it to troubleshoot electrical equipment.,,,4
Which of the following statements concerning Nickel-Cadmium batteries is true?,Electrical,B,When mixing Ni-Cad electrolyte always add acid to the water.,When mixing Ni-Cad electrolyte always add water to the acid.,Nickel-Cadmium batteries can be stored for a long period of time while still keeping a full charge.,The electrolyte of an idle Nickel-Cadmium battery must be replaced monthly to maintain battery condition.,,,3
An electrical component is connected across a 120 volt 60 hertz AC supply.  What is the current drawn by the component if the impedance is 200 ohms?,Electrical,B,0.01 amperes,0.60 amperes,1.67 amperes,100 amperes,,,2
"Which of the methods listed is used to maintain the division of load between two compound-wound, DC generators operating in parallel?",Electrical,B,The shunt fields are interconnected.,The shunt field rheostats are interconnected.,The series fields of both generators are connected in series.,The equalizer connection parallels the series fields of all machines.,,,4
A lamp has a source voltage of 110 volts and a current of 0.9 amps.  What is the resistance of the lamp?,Electrical,B,0.008 ohms,0.08 ohms,12.22 ohms,122.22 ohms,,,4
Which of the listed conditions might contribute to very rapid wearing of a DC machine's commutator bars?,Electrical,B,A grounded commutator bar,Using improper grade of carbon brushes,Aligning the front and rear mica V-rings improperly,An open circuit in the armature,,,2
A coil is wound with 200 feet of No. 16 tinned copper wire  and connected to a 12 volt battery.  What is the current if the resistance per 1000 feet of No. 16 tinned copper wire is 4.26 ohms?,Electrical,B,1.14 amps,7.04 amps,10.22 amps,14.08 amps,,,4
"The prime mover of an AC two pole main propulsion generator drives the generator at 3600 RPM.  If the main propulsion motor has 80 poles, what will be the propeller speed?",Electrical,B,45 RPM,80 RPM,90 RPM,180 RPM,,,3
A coil is wound with 400 feet of No. 16 tinned copper wire  and connected to a 12 volt battery.  What is the current if the resistance per 1000 feet of No. 16 tinned copper wire is 4.26 ohms?,Electrical,B,4.8 amps,7.06 amps,10.65 amps,11.27 amps,,,2
Sparking at the brushes of a running motor could be an indication of __________.,Electrical,B,normal operation,a dirty commutator,increased brush capacity,water vapor absorption,,,2
"While standing an ""at sea watch"" onboard a DC diesel-electric drive ship you notice the transformer core temperature slowly rising.  You should first __________.",Electrical,B,check the transformer ventilation fans for proper operation,notify the bridge that you need to slow down,send the oiler to look for fires in the transformer,reduce load by tripping lighting circuits,,,1
"A three-phase alternator operates at 450 volts with a 0.8 power factor.  If the ammeter indicates 250 amperes, what  should be the KW meter reading?",Electrical,B,90.00 KW,127.27 KW,155.70 KW,194.85 KW,,,3
"Electrical failures in motors are caused by the breakdown of insulation, which may be caused by __________.",Electrical,B,penetration of moisture,accumulation of dirt,overheating,all of the above,,,4
"An operational amplifier, as used in today's consoles, has a calculated gain of 5.  This means that when the input changes __________.",Electrical,B,"5 volts, the output changes 10 volts","10 volts, the output changes 5 volts","2 volts, the output changes 10 volts","10 volts, the output changes 2 volts",,,3
Damp armature windings in a D.C. motor may lead to  __________.,Electrical,B,reduced voltage,reduced current,increased resistance,overheating,,,4
"If the synchronous speed of a 12 pole, polyphase, induction motor operating at 60 Hz were 600 RPM, how many poles will  be required in a similar motor operating at the same frequency but having a synchronous speed of 900 RPM?",Electrical,B,4,6,8,18,,,3
"If a single-phase induction motor fails to start, the problem may be __________.",Electrical,B,an open in the main winding,a shorted shunt field,a closed centrifugal switch,low circuit frequency,,,1
"A four-pole, 60 cycle, squirrel-cage motor has a full load  speed of 1725 RPM.  What will be the percent of slip at full load?",Electrical,B,4.16,4.34,95.66,95.84,,,1
"A single-phase induction motor starts, comes up to about 75% rated speed, slows down to a lower speed, and accelerates again.  The problem is most likely in the __________.",Electrical,B,starting winding,running winding,starting capacitor,running centrifugal switch,,,2
Electric motors intended for use outside the engine room and boiler room are frequently rated to run at a designed  ambient temperature of 40°C.  What is the equivalent temperature in degrees Fahrenheit?,Electrical,B,54.2°F,72.0°F,104.0°F,129.6°F,,,3
A four-pole 60-hertz induction motor has a synchronous speed of 1800 RPM and a slip of 4 percent at full load.  What will be its full load speed?,Electrical,B,1728.0 RPM,1730.7 RPM,1800.0 RPM,1872.0 RPM,,,1
"The speed of a squirrel-cage, multi-speed, induction motor, as used aboard ship, is varied by changing the __________.",Electrical,B,number of connected poles in the stator,frequency to the motor,excitation voltage,resistance of the rotor circuit,,,1
"When the length and cross sectional area of a wire are both tripled, the resistance __________.",Electrical,B,increases nine fold,increases three fold,remains the same,decreases six fold,,,3
"Universal motors will operate on AC or DC current, and are  generally found in __________.",Electrical,B,portable tools,large pump motors,turbo electric main motors,forced draft fans,,,1
A motor enclosure which protects against falling liquids is classified as  __________.,Electrical,B,waterproof,drip proof,spray tight,spray proof,,,2
A bus bar is 3 inches wide and 0.375 inches thick. What size of round conductor (in circular mils) is necessary to carry the same current as the bus bar?,Electrical,B,"1,125,000 circular mils","1,250,000 circular mils","1,432,000 circular mils","1,547,000 circular mils",,,3
"As a result of a mechanical malfunction in one of the ship's service generators operating in parallel, you must secure that generator.  In order to prevent a possible overload to the remaining generator, which of the following sequential  courses of action should be taken?",Electrical,B,Trip the malfunctioning generator's circuit breaker and prime mover throttle trip.,"Trip all nonvital distribution feeder circuit breakers, the malfunctioning generator's circuit breaker, and the prime mover throttle trip.",Trip the malfunctioning generator's circuit breaker and distribution feeder circuit breakers.,"Trip all nonvital distribution feeder circuit breakers, the malfunctioning prime mover turbine throttle trip, and the generator circuit breaker.",,,2
What is the main function in the use of a capacitor for starting a single phase motor?,Electrical,B,Reduce radio interference,Split the phase to establish a rotating magnetic field,Reduce the phase angle,Prolong the life of the starting contacts,,,2
A circuit breaker for a 300 KW alternator is rated at 470 amperes of full continuous load.  The amount of overcurrent allowed is 125%.  Which of the following conditions will trip the breaker?,Electrical,B,Sustained current flow of 470 amperes.,Sustained current flow of 500 amperes for 10 minutes.,Momentary starting load of 550 amperes.,Sustained current flow of 590 amperes.,,,4
The most practical method of controlling the RPM of a step-speed AC motor is to __________.,Electrical,B,change input voltage,vary the number of poles,vary power factor,change the number of brushes,,,2
A diesel driven emergency generator is prevented from being paralleled with the ship's service generators by __________.,Electrical,B,an electrical interlock system,an automatic paralleling trip switch,the synchronizing oscilloscope,the reverse current relay,,,1
"The energy consumed by an AC motor, as strictly reactive power, is __________.",Electrical,B,used to do mechanical work,used to establish the magnetic field of the motor,lost as heat generated by the windings,lost in doing work to turn the motor itself,,,2
"A turbogenerator has a rated output of 1200 KW at 60 Hertz, with a no load frequency of 61.5 Hertz.  What is its speed  droop?",Electrical,B,0.01025,0.015,0.02439,0.025,,,4
"If an alternator is to be inactive for a considerable period of time, which of the following actions should be taken?",Electrical,B,It should be disconnected from the prime mover and raised off its bearing supports.,Insulation resistance readings should be taken weekly to ensure resistance is not deteriorating.,The brushes should be lifted off the slip rings to prevent  pitting of the metal by electrolytic action.,The windings and collector rings should be protected with a thin coat of grease or oil.,,,3
Which of the following is a characteristic of fractional  horsepower repulsion start motors?,Electrical,B,They start with a rotating stator field.,The short circuiting ring is removed from the commutator while starting.,The brushes are removed from the commutator while starting.,They have a low starting torque.,,,2
"A vessel is equipped with two ship's service generators. Generator #1 is rated at 900 kw and generator #2 is rated at 600 kw.  During parallel operation, with a hotel load of 1,000 kw, what should be the kw load on generator #2?",Electrical,B,100 kw,400 kw,500 kw,600 kw,,,2
"Which of the listed motors will operate at the highest RPM, assuming that each operates at the same frequency?",Electrical,B,A four-pole synchronous motor under normal load.,A four-pole induction motor under no load.,A six-pole synchronous motor under normal load.,A six-pole induction motor under full load.,,,1
"A three-phase alternator is operating at 450 volts, 250 amps at 0.6 power factor.  If the power factor increases to 0.8, the kw load potential will increase by __________.",Electrical,B,38.97 kw,116.91 kw,155.88 kw,194.85 kw,,,1
"On large generators, space heaters are used to __________.",Electrical,B,keep the machine at ambient tmperature of the machinery space,maintain rotor and stator winding temperatures above the dew point to prevent the formation of condensation,prevent condensation in the lube oil,prevent electrolysis due to condensation in the bearings,,,2
Which of the following materials is recommended for finishing the slip rings after grinding or turning?,Electrical,B,grade 00 sandpaper,canvas wiper,crocus cloth,smooth file,,,3
"A megger is being used to test the insulation of an AC generator.  The resistance value of a dry, clean winding will __________.",Electrical,B,"continue to rise as test potential is maintained, becoming  fairly steady as the dielectric-absorption effect of insulation stabilizes",remain constant as the temperature of the windings increases,"continue to drop as test potential is maintained, becoming  fairly steady after 5-7 minutes",stabilize after approximately 2-4 minutes of fluctuation,,,1
Which statement is true concerning a split-phase induction motor?,Electrical,B,Motor rotation can be reversed without changing the windings or leads.,Motor speed can be readily adjusted from zero to full speed.,The motor will run as a generator with the proper wiring.,Motor rotation can be reversed by reversing the leads on the starting winding.,,,4
"Which of the following statements, concerning the general maintenance of a brushless generator, is correct?",Electrical,B,Paint should be applied to insulating surfaces on an annual basis.,Alcohol should be used to remove dust and grime from windings.,High pressure air should be used to blow out carbon dust.,Accessible generator parts should be wiped with a clean dry rag on a periodic basis.,,,4
Which of the listed colors properly describes a DC motor commutator when correct commutation is taking place?,Electrical,B,Shiny blue,Burnished green,Brick red,Chocolate brown,,,4
"An AC generator produces 60 Hz at 1800 RPM.  If the generator speed is increased to 1830 RPM, the cycles will __________.",Electrical,B,remain at 60 Hz,increase to 61 Hz,decrease to 59 Hz,increase to 63 Hz,,,2
Brushes in a generator must be positioned in the neutral plane to avoid sparking between the brushes and the __________.,Electrical,B,yoke,armature windings,field pole windings,commutator,,,4
"If the connections for the field and the armature on a DC motor are reversed, __________.",Electrical,B,the motor will run as a generator,the motor will not run,the direction of rotation will be the same,the direction of rotation will be reversed,,,3
A lead-acid battery can deliver 20 amperes continuously for 10 hours with an ampere-hour rating of __________.,Electrical,B,20,40,200,400,,,3
An advantage of DC motors over AC motors is that they __________.,Electrical,B,are less expensive,require less maintenance,offer infinite speed variation,all of the above,,,3
A twelve volt lead-acid battery is constructed of __________.,Electrical,B,one cell,three cells,six cells,twelve cells,,,3
"Moisture accumulating in electric motors and generator windings having a cold insulation resistance greater than 50,000 ohms may be baked out with internal heat.  This heat can be developed by __________.",Electrical,B,feeding current into the windings at low voltage,short circuiting the armature and field windings,short circuiting the field windings and passing current through the armature,obtaining current from a DC source such as an electric welder and feeding it into the armature while running the motor at full speed,,,1
"A series wound DC motor has its armature and field connected in series with a resistor.  When the motor is disconnected  from its power supply, this motor will exemplify __________.",Electrical,B,the proper connections for across the line starting,the proper connections for an automatic strip heater,a reversing controller circuit,dynamic braking,,,4
An electric heating element supplied with 120 volts draws 15 amps.  How much power will be consumed?,Electrical,B,15 watts,45.57 watts,180 watts,1800 watts,,,4
Uneven wear of the commutator surface on a direct current propulsion motor can be caused by __________.,Electrical,B,rapid change in load,excessive operation at light load,incorrect brush staggering,unequal pole spacing,,,3
An increase in the amount of current flow through the armature of a shunt motor is the final result of a/an __________.,Electrical,B,increase in the load on the motor,decrease in the load on the motor,increase in counter EMF,decrease in armature torque,,,1
The torque produced by a DC motor armature is the product of the force acting at the armature surface multiplied by   __________.,Electrical,B,work done by the armature in one revolution,effective armature diameter at which the force acts,maximum moment arm at the center of rotation of the armature,perpendicular distance to its center of rotation,,,4
Which of the following statements is true if a 100 watt lamp and a 75 watt lamp are connected in parallel across a 100 volt power supply?,Electrical,B,The 75 watt lamp will draw as much current as the 100 watt  lamp.,The 100 watt lamp will have a greater resistance.,Current flow will be the same across each lamp.,The 75 watt lamp will have a higher resistance.,,,4
Two 100 watt light bulbs are connected in parallel across a 100 volt power supply. The total power developed in the circuit is __________.,Electrical,B,200 watts,100 watts,50 watts,equal to the product of the amperes times the voltage in each branch,,,1
"In order to safely carry out repairs to a generator circuit breaker, it must be isolated from the bus.  This is accomplished by opening the __________.",Electrical,B,reverse power relay,bus disconnect link,generator bus fuse connections,power directional relay,,,2
"If the voltage supplied to the lighting circuit is 110 volts, how much current is used by a 100 watt light bulb?",Electrical,B,0.08 amps,0.91 amps,1.10 amps,90.9 amps,,,2
"Three 12 volt, lead-acid, batteries connected in series will develop __________.",Electrical,B,12 volts,24 volts,36 volts,48 volts,,,3
Unnecessary and frequent applications of varnish to the generator windings to repair defective insulation will result in __________.,Electrical,B,heavy coatings of varnish interfering with heat dissipation,deficient air gap clearance and eventual damage to the casing,failure of the rectifier assembly,a built-up of varnish without changing generator operation,,,1
"What is the wattage of a heating element drawing a current  of 30 amperes, at 120 volts?",Electrical,B,30 watts,99.97 watts,360 watts,3600 watts,,,4
The insulation of electric generators during short idle periods should be __________.,Electrical,B,allowed to cool slowly to ambient temperatures,flashed with direct current to remove any residual magnetism,kept warm by using strip or space heaters,relieved of all capacitive charge by grounding the  conductors,,,3
"A four pole, 60 Hz, three-phase synchronous motor comes up  to 1760 RPM when started as an induction motor.  What is the percent slip after the rotor field is energized?",Electrical,B,0,1.1,2.2,3.3,,,1
"In preparing to take insulation resistance readings on a main generator, the windings should be grounded for about 15 minutes prior to the test to __________.",Electrical,B,allow accurate zeroing of the meter,help the windings to cool to ambient temperature,release any residual capacitive charge from the windings,help the windings to cool to the same temperature as the ground test connection,,,3
"The removal of paint from electrical equipment, such as generators, should be cautiously undertaken because __________.",Electrical,B,the mechanical shock of paint removal lessens the dielectric strength of the insulation,the paint dust is composed of abrasive and semi-conducting  materials which impair insulation,paint dust buildup has a tendency to cause corrosion,phase windings frequently become isolated from each other due to dust interference at the terminals,,,2
"What will be the frequency of a three-phase, six pole, AC generator operating at 1800 revolutions per minute?",Electrical,B,60 hertz,90 hertz,120 hertz,180 hertz,,,2
An alternator will fail to produce line voltage as a result of __________.,Electrical,B,a closed circuit breaker,oxidized slip rings,improperly staggered brushes,exciter generator failure,,,4
A lamp is provided with 110 volts and draws a current of 0.8 amps.  What is the resistance of the lamp?,Electrical,B,12.2 ohms,88.0 ohms,122.2 ohms,137.5 ohms,,,4
"If a circuit has resistances of 5, 10, and 20 ohms connected in parallel, what is the combined resistance of the circuit?",Electrical,B,1.5 ohms,2.9 ohms,17.5 ohms,35.0 ohms,,,2
What power is consumed by a heating element using a current of 20 amperes at 120 volts?,Electrical,B,20 watts,66.67 watts,720 watts,2400 watts,,,4
"If an AC generator experiences voltage failure, the cause may be __________.",Electrical,B,an open in the field circuit,the brushes shifting out of the neutral plane,excessive locked-rotor current,a rotating slip ring,,,1
How many volts are necessary to provide a current of 10 amperes to a motor with an in-line resistance of 11 ohms?,Electrical,B,21 volts,110 volts,220 volts,240 volts,,,2
