Question_Title,Subject_Name,Group_Name,Answer_1,Answer_2,Answer_3,Answer_4,Answer_5,Answer_6,Correct_Answer
Horizontal transverse motion of a vessel is known as __________.,Naval,B,pitch,surge,sway,heave,,,3
"As a precaution against oil spills when topping off fuel tanks, you should __________.",Naval,B,close the deck filling valve to reduce the pumping rate,close all tank vents to prevent overflow,fill the tank to the bottom of the expansion trunk,notify the shore pumping station to reduce the pumping rate as tanks near full capacity,,,4
"When taking soundings on a floating MODU, the tape should be lowered and brought back quickly to __________.",Naval,B,reduce the time the sounding tube is open,avoid creating a spark,lessen the effect of roll or pitch on the reading,lessen the effect of heave on the reading,,,3
The regulations regarding Oil Record Books do not apply to  MODUs that __________.,Naval,B,are on an international voyage,are on a voyage of more than 24 hours,have a valid International Oil Pollution Prevention Certificate,have a valid National Pollutant Discharge Elimination System permit,,,4
Which of the following conditions represents the appropriate time for setting off distress flares and rockets?,Naval,B,Only when there is a chance of them being seen by rescue vessels.,At half-hour intervals.,At one hour intervals.,Immediately upon abandoning the vessel.,,,1
"Halon extinguishers used on a class ""C"" fire should be directed at the __________.",Naval,B,base of the equipment,top of the equipment,power source,source of the fire,,,4
"When taking tank soundings on a MODU, coating the tape with chalk helps to __________.",Naval,B,better identify the correct reading,show the depth of any water in an oil tank,make the tape roll easier,reduce possibility of sparks,,,1
The signal to man emergency stations on MODUs is __________.,Naval,B,a 30 second on - 30 second off alternating signal,the continuous ringing of the general alarm signal,an intermittent ringing of the general alarm for not less than ten seconds,announced over PA system,,,3
"When administering chest compression during CPR, at what part of the victim's body should the pressure be applied?",Naval,B,Lower half of the sternum,Tip of the sternum,Top half of the sternum,Left chest over the heart,,,1
A straight stream of water should be used to extinguish __________.,Naval,B,galley grease fires,fuel oil fires,burning bedding materials,a fire in the paint locker,,,3
Rolling is the angular motion of the vessel about what axis?,Naval,B,Longitudinal,Transverse,Vertical,Centerline,,,1
"When completing the ballasting operation of a contaminated  tank, which of the following problems must be guarded against?",Naval,B,Back flow of contaminated water,Loss of pump suction,Excessive tank pressure due to closed vents,Motor overload due to high discharge head,,,1
The requirement to carry an Oil Record Book does not apply  to a MODU that __________.,Naval,B,is not equipped to discharge overboard any oil or oily mixture,is on an international voyage to a country that is party to MARPOL,has an International Oil Pollution Prevention Certificate,has an oily water separator of sufficient capacity for the  oil wastes generated,,,1
A virtual rise in the center of gravity of a MODU may be caused by __________.,Naval,B,filling a partially filled tank,using fuel from a pressed fuel tank,emptying a partially filled tank,transferring pipe from the setback area to the pipe rack,,,2
"To release the davit cable of a davit launched liferaft, you must __________.",Naval,B,pull the release lanyard,pull the hydraulic release,push the release button,pull on the ratchet handle,,,1
Dry chemical fire extinguishers may be effectively used on which of the listed classes of fires?,Naval,B,"Class ""A"" only","Class ""B"" only","Class ""B"" and ""C"" only","Class ""A"" and ""C"" only",,,3
"When removing the cap from a sounding tube on a MODU, the sound of air escaping indicates __________.",Naval,B,the tank is full,the tank may be partially flooded,the tank level has dropped,the tank is completely flooded,,,2
"The Muster List (""Station Bill"") of a MODU must be signed by the __________.",Naval,B,person-in-charge,Coast Guard marine inspection officer,company safety director,entire crew,,,1
Changing rescuers while carrying out artificial respiration should be done __________.,Naval,B,without losing the rhythm of respiration,only with the help of two other people,by not stopping the respiration for more than 5 minutes,at ten minute intervals,,,1
Which of the listed types of fires should be extinguished with a straight stream of water?,Naval,B,Bilge,Mattress,Galley range,Switchboard,,,2
Pitching is angular motion of the vessel about which axis?,Naval,B,Longitudinal,Transverse,Vertical,Centerline,,,2
A segregated ballast system is a system where __________.,Naval,B,all ballast is processed through the oily water separator,ballast is taken on and discharged through a separate main  deck riser,ballast and cargo tanks are separated by cofferdams,"all ballast lines, tanks, and pumps are independent of those used for oil",,,4
"When the height of the metacenter has the same value as the height of the center of gravity, the metacentric height is  equal to __________.",Naval,B,height of the metacenter,height of the center of gravity,same as half the height of the metacenter,zero,,,4
"If a liferaft should capsize, __________.",Naval,B,climb onto the bottom,swim away from the raft,right the raft using the righting straps,inflate the righting bag,,,3
When is it required for a dry chemical fire extinguisher to be recharged?,Naval,B,After each use,When the air temperature exceeds 90°F,Every six months,Every 12 months,,,1
"You are transferring fuel from a supply vessel to your MODU. If you close off one tank in the line of tanks being filled, the flow rate to the other open tanks on the same line will __________.",Naval,B,increase,decrease,stop,stabilize,,,1
"What information must be entered on the MODU Muster List (""Station Bill"")?",Naval,B,Names of all crew members.,Use and application of special equipment.,Listing of approved emergency equipment.,Duties and station of each person during emergencies.,,,4
The most essential element in the administration of CPR is  __________.,Naval,B,to have the proper equipment for the process,the speed of treatment,the administration of oxygen,the treatment for traumatic shock,,,2
A solid stream of water might be useful in fighting a burning oil fire on deck when it is used __________.,Naval,B,to wash burning oil over the side,to provide cooling for the fire fighters,in conjunction with chemical foam,to cool the main deck,,,1
Yawing is the angular motion of the vessel about what axis?,Naval,B,Longitudinal,Transverse,Vertical,Centerline,,,3
"The term ""segregated ballast"" is defined in the Pollution Prevention Regulations (33 CFR) as ballast water introduced into a/an __________.",Naval,B,tank that is completely separated from the cargo oil and fuel oil systems,fuel settling tank for segregation from lighter fluids,oily water separator for segregation,isolated tank for analysis because of its noxious properties,,,1
"For a floating MODU, the center of buoyancy and the metacenter are in the line of action of the buoyant force __________.",Naval,B,only when there is positive stability,only when there is negative stability,only when there is neutral stability,at all times,,,4
You should deploy the sea anchor from a liferaft to __________.,Naval,B,keep the liferaft from capsizing,navigate against the current,keep personnel from getting seasick,stay in the general location,,,4
"In addition to weighing the cartridge, what other routine maintenance is required for a cartridge-operated dry chemical extinguisher?",Naval,B,Weigh the powder in the canister.,Discharge small amount to see that it works.,Check the hose and nozzle for clogs.,Check the external pressure gage.,,,3
"If you observe any situation which presents a safety or pollution hazard during fuel transfer operations on a MODU, which of the listed actions should be taken first?",Naval,B,Wait for the person-in-charge to act.,Notify the ballast control operator.,Shutdown the transfer operations.,Sound the fire alarm.,,,3
The signal for fire alarm on a MODU must be indicated __________.,Naval,B,at each alarm bell,at each alarm actuator,near all exits,"on the Muster List (""Station Bill"")",,,4
"Before CPR is started on the victim, you should __________.",Naval,B,establish an open airway,treat any bleeding wounds,insure the victim is conscious,make the victim comfortable,,,1
"When entering a burning compartment and equipped with a fire hose and an all-purpose nozzle, you should first direct __________.",Naval,B,a straight stream into the center of the space,the high velocity fog into the center of the space,the high velocity fog at the overhead to absorb heat,the high velocity fog at the deck to cool it for entry,,,3
Angular motion about the longitudinal axis of a vessel is known as __________.,Naval,B,pitch,surge,sway,roll,,,4
Safety is dependent on orderliness and cleanliness.  Order  may be maintained by __________.,Naval,B,storing all items in an assigned place,storing all items in a common storage container except those ready-for-sea,tagging all items according to their age and then storing them together,disposing of worn-out items,,,1
"Immediately after abandoning a vessel, lookouts should be posted aboard liferafts to look for __________.",Naval,B,survivors in the water,food and water,land,bad weather,,,1
Recharging a previously used cartridge-operated dry chemical fire extinguisher is accomplished by __________.,Naval,B,authorized fire equipment servicing personnel only,replacing the propellant cartridge and refilling it with powder,puncturing the cartridge seal after installation,recharging the cartridge and refilling it with powder,,,2
The free surface effects of a partially full tank in a floating MODU decrease with the __________.,Naval,B,surface area of the tank,displacement volume,draft of the MODU,height of the tank above the keel,,,2
A load line for a MODU is assigned by the __________.,Naval,B,Minerals Management Service,Department of Energy,Corps of Engineers,a recognized classification society approved by the Coast Guard,,,4
"When administering artificial respiration, it is of the utmost importance to __________.",Naval,B,use the mouth-to-mouth method,clear airways,use rhythmic pressure method,know all approved methods,,,2
"When entering a compartment which is on fire, __________.",Naval,B,you must wear rubber gloves,the flames should be beaten back from the door with water fog,a straight stream of water should be used to cool the door,a straight stream of water should be used to cool the fire fighters,,,2
Heave is the motion of a vessel along the __________.,Naval,B,longitudinal axis,transverse axis,vertical axis,centerline axis,,,3
"Pollution Prevention Regulations (33 CFR) state that when a tank vessel is discharging cargo, each sea suction valve connected to the vessel's oil transfer, ballast, or cargo tank systems must be __________.",Naval,B,sealed or lashed closed,fitted with a blank flange,fitted with an anti-siphon device,lined up for immediate use,,,1
"Mechanical foam used for firefighting, is produced by __________.",Naval,B,"mechanically mixing and agitating foam chemical, water, and air",a chemical reaction of foam components and air,gas bubbles liberated when the foam chemical contacts fire,chemical reaction of foam components and water,,,1
There are two disadvantages to CO2 when used as a total flooding firefighting agent.  One of these is the limited quantity available and the other is __________.,Naval,B,the lack of cooling effect on heated materials,it cannot be used in a dead ship situation without  electrical power available to the CO2 pump,it breaks down under extreme heat to form poisonous gases,"there is no effect on a class ""A"" fire even in an enclosed  space",,,1
The maximum draft to which a MODU can legally be submerged  is indicated by the __________.,Naval,B,Load Line mark,Certificate of Inspection,"Muster List (""Station Bill"")",Tonnage mark,,,1
"You are attempting to administer CPR to a victim.  While blowing into the victim's mouth, it is apparent that no air is getting to the lungs.  Which of the following actions should you take?",Naval,B,Blow harder to force the air past the tongue.,Raise the victim's head higher than his feet.,Press on the victim's lungs so that air pressure will blow  out any obstruction.,Re-tip the head and try again.,,,4
Why should passageway fires be fought from one end only?,Naval,B,This action will cause the passageway to become slippery and difficult for fire fighters to stand.,So that one hose team does not push the flames heat and smoke directly at the other hose team.,It is impossible for the fire main to handle two fully pressurized hoses.,So that the extinguishing water can be trapped at the end of the passageway.,,,2
Horizontal fore or aft motion of a vessel while underway is known as __________.,Naval,B,pitch,surge,sway,roll,,,2
"According to Pollution Prevention Regulations (33 CFR), if a cargo hose shows a small leak in its fabric, you may transfer oil after __________.",Naval,B,the terminal foreman is notified,the hose is replaced,the hose leak is securely wrapped,a drip pan is placed under the leak,,,2
"After abandoning a vessel, water consumed within the first  24 hours __________.",Naval,B,will pass through the body with very little being absorbed  by the system,will help to prevent fatigue,will quench thirst for only two hours,helps to prevent seasickness,,,1
"A fire extinguishing product produced by first mixing a foam concentrate with water to produce a foam solution, then mixing the foam solution with air is termed __________.",Naval,B,light water,Halon 1301,chemical foam,mechanical foam,,,4
CO2 cylinders equipped with pressure actuated discharge heads will discharge automatically when __________.,Naval,B,the discharge valve is open,the control box glass is broken,pressure from the control cylinders is initially detected,the control cylinders have been completely discharged,,,3
Progressive flooding on a MODU is controlled by securing watertight boundaries and __________.,Naval,B,transferring drill water,dumping bulk materials,pumping out flooded compartments,evacuating the unit,,,3
"Keeping the draft of a MODU at, or below the load line mark, insures the unit will have adequate __________.",Naval,B,reserve ballast,reserve buoyancy,lightweight displacement,critical motion,,,2
"To effectively and safely combat a passageway fire, __________.",Naval,B,two hose teams should attack the fire from opposite directions,the fire should be attacked from above if possible,the fire should be attacked from one direction only,water must not be used if the passageway is above the metacentric height,,,3
Angular motion about the vertical axis of a vessel is known as __________.,Naval,B,yaw,surge,sway,roll,,,1
"If a leak in an oil hose coupling cannot be stopped by tightening the coupling bolts, you should __________.",Naval,B,notify the Coast Guard of a potential oil spill,reduce pumping pressure to reduce the leakage rate,spread absorbent material on deck beneath the leak,"notify the terminal operator, then shutdown and repair the  leak",,,4
"In the first 24 hours after abandoning a vessel, water should be given only to personnel who are __________.",Naval,B,thirsty,sick or injured,wet,awake,,,2
Mechanical foam used for firefighting is produced by mechanically mixing and agitating __________.,Naval,B,soda acid and water,dry chemical and water,foam chemical with air and water,bicarbonate soda with air and water,,,3
Spaces protected by a fixed CO2 system must be equipped with an alarm which is to sound __________.,Naval,B,for the first 20 seconds CO2 is being released into the space,for at least 20 seconds prior to release of CO2,during the entire period that CO2 is being released,if all doors and ventilation are not secured,,,2
What must be accurately determined to assess the potential  for progressive flooding after a MODU has been damaged?,Naval,B,The integrity of the watertight boundaries.,The capacity of the water sprinkler system.,The operation of the machinery space bilge level alarms.,All of the above.,,,1
Load line regulations are designed to insure that a MODU has adequate structural strength and sufficient __________.,Naval,B,lifesaving equipment,stability,mooring tension,riser tension,,,2
The necessity for administering artificial respiration may  be recognized by the victim's __________.,Naval,B,vomiting,blue color and lack of breathing,irregular breathing,unconscious condition,,,2
"After you have put water on a burning mattress, and the fire appears to have been extinguished, you should then  __________.",Naval,B,dry the mattress in a warm area,make sure the fire is out with CO2,pull the mattress apart to ensure no fire remains,secure the mattress in a well ventilated area,,,3
"When a vessel is floating upright, the distance from the keel to the metacenter is called the __________.",Naval,B,metacentric differential,height of the baseline,height of the metacenter,righting arm,,,3
"If a leak in a fueling hose coupling cannot be stopped by tightening the coupling joint, you should __________.",Naval,B,reduce the pumping pressure to reduce the leakage rate,stop the fueling operation and correct the leak,spread absorbent material on deck beneath the leak in order to confine it,notify the local port authority of a potential oil spill,,,2
"When using the rainwater collection tubes on a liferaft, the FIRST collection should be __________.",Naval,B,passed around so all can drink,poured overboard because of salt washed off the canopy,saved to be used at a later time,used to boil food,,,2
A safety outlet is provided on the CO2 discharge piping to  prevent __________.,Naval,B,overpressurization of the space being flooded,rupture of cylinder due to temperature increase,overpressurization of the CO2 discharge piping,flooding of a space where personnel are present,,,3
Which type of hull damage on a floating MODU should be repaired first?,Naval,B,Damage below the waterline.,Damage to interior watertight boundaries.,Damage to or in the machinery rooms.,Damage at or just above the waterline.,,,4
Which of the listed devices is required to be located on the discharge side of the pump in a fire main system?,Naval,B,Pressure gage,Strainer,Reduction valve,International shore connection,,,1
Artificial respiration may be necessary in cases of __________.,Naval,B,drowning,electrocution,poisoning,All of the above,,,4
Low velocity fog extinguishes a fire by __________.,Naval,B,smothering and washing out,smothering and cooling,cooling and washing out,none of the above,,,2
"In small angle stability, when external forces exist, the buoyant force is assumed to act vertically upwards through  the center of buoyancy and through the __________.",Naval,B,center of gravity,center of flotation,metacenter,metacentric height,,,3
"An oceangoing ship of 350 gross tons, contructed in January 1976, and not equipped with an oily water separator, may retain all bilge slops __________.",Naval,B,onboard in the ship's bilges,in the forward peak tank,in the oil purifier reservoir,in a cofferdam,,,1
Drinking salt water will __________.,Naval,B,be safe if mixed with fresh water,prevent seasickness,promote urine excretion,protect against heat cramps,,,3
Carbon dioxide cylinders must be recharged when the cylinder charge weight is less than what percent of the stamped full weight charge?,Naval,B,0.8,0.85,0.9,0.95,,,3
"Repairing damage to the hull of a MODU at, or above the waterline, reduces the threat of __________.",Naval,B,free surface effects,capsizing the MODU,continued progressive flooding,wind overturning moments,,,3
The discharge side of every fire pump must be provided with a __________.,Naval,B,gate valve,pressure gage,check valve,strainer,,,2
"After a person has been revived by artificial respiration,  they should be __________.",Naval,B,walked around until he is back to normal,given several shots of whiskey,kept lying down and warm,allowed to do as he wishes,,,3
A low velocity fog applicator is used in firefighting to __________.,Naval,B,apply large droplets of foam,cool and smother the fire,break up burning embers,extinguish hard to reach electrical fires,,,2
'GM' cannot be used as an indicator of stability at all angles of inclination because __________.,Naval,B,"""M"" is not fixed at large angles","there is no ""M"" at large angles","""G"" is not fixed at large angles","there is no ""G"" at large angles",,,1
The most frequent incidents of tanker pollution occurring during tanker operations is __________.,Naval,B,due to collisions,routine discharge of oil during ballasting and tank crude oil washing,loading and discharging,due solely to groundings,,,3
"When personnel are lifted by a helicopter from an inflatable liferaft, the personnel on the raft should __________.",Naval,B,deflate the floor of the raft to reduce the danger of capsizing,inflate the floor of the raft to provide for additional stability,remove their lifejackets to prepare for the transfer,take in the sea anchor to prevent fouling of the rescue sling,,,1
Which of the devices listed must be used in conjunction with the portable in-line foam proportioner to produce foam?,Naval,B,A plain or common fire hose nozzle,The mechanical foam nozzle,Any low velocity applicator,An all-purpose nozzle,,,2
"The passive safety device installed on each Halon fire extinguishing cylinder, to prevent its overpressurization is called a __________.",Naval,B,safety valve,relief valve,rupture disc,control head,,,3
The jettisoning of topside weight from a MODU serves which  of the purposes listed?,Naval,B,It returns the MODU to an even keel.,It reduces free surface effect.,It lowers the center of gravity.,It raises the center of gravity.,,,3
Each fire pump on a MODU must have a pressure gage located  __________.,Naval,B,at the pump discharge,at the manifold connection,at each fire station discharge,at the pump station,,,1
"If vomiting occurs during a resuscitation effort, the best  immediate procedure to follow is __________.",Naval,B,ignore it and continue mouth-to-mouth ventilation,"pause for a moment until the patient appears quiet again, then resume mouth-to-mouth ventilation",switch to mouth-to-mouth ventilation,"turn the patient's body to the side, sweep out the mouth and resume CPR",,,4
The horizontal distance between the vertical lines of action of gravity and the buoyant forces is called the __________.,Naval,B,righting arm,metacentric height,metacentric radius,height of the center of buoyancy,,,1
"In order for you to operate your vessel's crude oil wash system, the cargo tanks to be washed must be __________.",Naval,B,opened to the atmosphere for ventilation,gas free,inerted,full of cargo,,,3
Oil Pollution Regulations (33 CFR) require any transfer or  discharge of oil or oily mixtures to be recorded in the __________.,Naval,B,bridge log,Master's log,engine room log,oil record book,,,4
"When you are firing a pyrotechnic distress signal, it should be aimed __________.",Naval,B,straight overhead,at the vessel whose attention you want to attract,into the wind,at about 60 degrees above the horizon,,,4
"Oil Pollution Regulations (33 CFR), require any transfer, or discharge of oil, or oily mixtures be recorded in the __________.",Naval,B,Pollution Control Record,Bridge log,Oil Record book,Masters log,,,3
The amount of Halon remaining in a fire extinguisher cylinder is determined by __________.,Naval,B,internal inspection,checking the quantity indicating gauge,weighing the cylinder,checking the tag,,,3
The order of importance in addressing damage control on a MODU is __________.,Naval,B,"control flooding, control fire, repair structural damage","restore vital services, control fire, control flooding","control fire, restore vital services, control flooding","control fire, control flooding, repair structural damage",,,4
"Where multiple fire pumps are installed, they may be used for other purposes, provided that one pump is __________.",Naval,B,on line and in operation at all times to the fire main,kept available for use on the fire main at all times,capable of being quickly connected to the fire main with a  suitable pipe spool,rated at or above 125 psi,,,2
"In order to initiate CPR on a drowning victim, __________.",Naval,B,start chest compressions before the victim is removed from the water,drain water from the lungs before ventilating,begin mouth-to-mouth ventilations,do not tilt the head back since it may cause vomiting,,,3
Which of the listed firefighting agents and associated applications provide the largest shielding effect for the fire fighter?,Naval,B,Straight stream of water,Light water and foam mixture,Low velocity water fog,Carbon dioxide interface,,,3
A vessel should normally behave as if all of its weight is  acting downward through the center of gravity and all of its support is acting upward through the __________.,Naval,B,keel,center of buoyancy,tipping center,amidships section,,,2
The use of flexible hose pipes to connect the crude oil washing machines is permitted only on __________.,Naval,B,product tankers,crude oil tankers,combination OBO tankers,chemical tankers,,,3
Which of the following is NOT a recommended safe practice?,Naval,B,Securing equipment against slipping or drifting.,Operating machinery at its recommended speed.,Repairing loose handles on tools before using.,Using tools for purposes for which they are not designed.,,,4
AMVER is a system which provides __________.,Naval,B,satellite communications,navigational information,weather information,position reporting service,,,4
"Inspection of a Halon fire extinguisher involves checking the hose, handle, nozzle, and __________.",Naval,B,each sight glass,weighing of the extinguisher,the service technicians report,the last date it was charged,,,2
Control of flooding on a MODU should be addressed __________.,Naval,B,first,following control of a fire,following restoration of vital services,only if a threat exists,,,2
"On a MODU, a fire pump may be used for other purposes if __________.",Naval,B,the other services are run off a reducing station with pressure gage,a separate fire pump is available for use on the fire main,all other services are operated by a manifold near the pump,all of the above conditions are met,,,2
Which of the following is a correct statement with respect  to inserting an airway tube?,Naval,B,Only a trained person should attempt to insert an airway tube.,A size #2 airway tube is the correct size for an adult.,The airway tube will not damage the victim's throat.,Inserting the airway tube will prevent vomiting.,,,1
One of the uses for low velocity fog is to __________.,Naval,B,help produce mechanical foam,"break apart class ""A"" combustibles",sweep burning liquids overboard,act as a heat shield to protect the fire fighter,,,4
The value of the maximum righting arm is dependent upon the position of the center of buoyancy and the __________.,Naval,B,longitudinal center of gravity,transverse center of gravity,downflooding angle,vertical location of the center of gravity,,,4
Fire hydrant valves on a crude oil tanker shall be isolated from the crude oil washing system by __________.,Naval,B,spade blanks,face blanks,nonreturn valves,automatic closing valves,,,1
"If accidents are considered as an 'unexpected contact', you will be able to perform a better job by observing which of  the following practices?",Naval,B,Looking for unsafe practices.,Inspecting for unsafe conditions.,Analyzing jobs for safer methods.,Doing all of the above.,,,4
The AMVER system for vessel in the Gulf of Mexico is administered by the __________.,Naval,B,U.S. Coast Guard,Minerals Management Service,Department of Energy,Corps of Engineers,,,1
"After using a portable Halon fire extinguisher, it should be __________.",Naval,B,put back in service if more than 50% of the charge remains,repainted,hydrostaticly tested before reuse,discarded,,,4
Which of the following must be eliminated to prevent accidents?,Naval,B,Unsafe actions,Orderliness,Frequent inspections,Good work habit/practices,,,1
Repair of vital machinery and services related to an emergency on a MODU should be accomplished (in sequence) __________.,Naval,B,"after control of fire, flooding, and structural repairs",immediately before emergency is under control,"after control of fire, but before control of flooding",after stability is restored,,,1
Antiseptics are used principally to __________.,Naval,B,promote healing,prevent infection,reduce inflammation,increase blood circulation,,,2
Low velocity water fog is very effective in __________.,Naval,B,removing toxic fumes from the air,controlling the movement of burning oil,removing combustible vapors from the air,shielding fire fighters from the fire,,,4
A floating vessel will behave as if all of its weight is acting downward through the __________.,Naval,B,center of gravity,center of buoyancy,center of flotation,metacenter,,,1
Fire extinguishers designated by the Roman numerals I and II are __________.,Naval,B,portable units,semi-portable units,fixed systems,compact systems,,,1
Combustible gas indicators measure the presence of  combustible gases as a percentage of the __________.,Naval,B,flash point,upper explosive limit,lower explosive limit,fire point,,,3
Which type of firefighting foam listed is supplied in both  3% and 6% concentrations?,Naval,B,Mechanical foam,Protein foam,Aqueous film forming foam,All of the above,,,4
What information can be obtained from a marine chemist's certificate issued to a fishing vessel?,Naval,B,The number of fire extinguishers required onboard.,The quality of fuel in the vessel's tanks,The tanks which are safe to enter when the certificate was issued,The vessel's stability information,,,3
"To turn over a liferaft that is floating upside down, you should pull on the __________.",Naval,B,canopy,manropes,sea painter,righting lines,,,4
Which of the following conditions can contribute to accidents?,Naval,B,Good housekeeping,Inspections,Unsafe conditions,Intelligent work habits,,,3
A tourniquet should be used to control bleeding only __________.,Naval,B,with puncture wounds,when all other means have failed,when the victim is unconscious,to prevent bleeding from minor wounds,,,2
Low velocity water fog is used in firefighting as a __________.,Naval,B,cooling agent,smothering agent,barrier against radiant heat,all of the above,,,4
The water in which a vessel floats provides vertical upward support.  The point through which this support is assumed to act is known as the center of __________.,Naval,B,effort,flotation,gravity,buoyancy,,,4
Sufficient portable drive heads for a crude oil washing system must be provided in order to avoid one head being used during the tank washing procedure more than __________.,Naval,B,2 times,3 times,4 times,5 times,,,2
"""Category 1""  EPIRB's transmit on frequencies that are monitored by __________.",Naval,B,offshore supply vessels,commercial fishing vessels,orbiting satellites in space,naval warships,,,3
"Which of the following procedures is the generally accepted method of determining whether the atmosphere within a cargo tank is over rich, explosive, or too lean to support combustion?",Naval,B,Use the open flame test on a small sample that has been taken from the tank.,Send a gas sample ashore for laboratory analysis.,Enter the tank with a teledyne oxygen analyzer.,Use an explosimeter.,,,4
Which of the firefighting foams listed would require the mechanical mixing of air and foam concentrate?,Naval,B,Protein foam,Synthetic and alcohol foams,Aqueous film forming foam (AFFF),All of the above,,,4
"If a ship is supported on the crest of a wave amidships, the vessel is subjected to __________.",Naval,B,pitch poling,hogging stresses,sagging stresses,yawing stresses,,,2
"If you have to abandon ship, and enter a liferaft, your main course of action should be to __________.",Naval,B,remain in the vicinity of the sinking vessel,head for the closest land,head for the closest sea-lanes,get a majority opinion,,,1
"A seaman has sustained a small, gaping laceration of the arm requiring sutures to close if medical facilities were available.  Which of the following remedies can be done to temporarily close the wound?",Naval,B,Wrap a tight bandage around the wound.,Gently close the wound and while holding it closed apply a  compression bandage.,Use temporary stitches of sail twine.,Apply butterfly strips and cover with a sterile dressing.,,,4
"The master or person in charge of a MODU must record the date of each test of emergency lighting systems, power systems, the condition of each and the performance of the equipment __________.",Naval,B,on the Certificate of Inspection,"on the Muster List (""Station Bill"")",in the Operations Manual,in the official log,,,4
"In the absence of external forces, the center of gravity of a floating vessel is located directly above the __________.",Naval,B,metacenter,amidships,center of flotation,geometric center of the displaced volume,,,4
"To avoid excessive electrostatic effect in the crude oil washing process, due to the presence of water in the crude  oil washing fluid, the contents of any tank to be used as a source of crude oil for washing must first reduce a portion of the tank contents by a vertical height equal to  __________.",Naval,B,one-half meter,one meter,one and one-half meters,two meters,,,2
A fuel/air mixture below the lower explosive limit is too __________.,Naval,B,rich to burn,lean to burn,cool to burn,dense to burn,,,2
"No outlet on a fire hydrant may point above the horizontal, in order to __________.",Naval,B,avoid kinking the hose,avoid personal injury during connection,make connecting easier,prevent spray on electrical equipment,,,1
Aqueous film forming firefighting foam is also known as __________.,Naval,B,chemical foam,high-expansion foam,mechanical foam,all of the above,,,3
A vessel which is subjected to 'hogging' __________.,Naval,B,has its main deck under compressive stress,has its main deck plating under tensile stress,has its bottom plate under tensile stress,has its bottom plating under ductile stress,,,2
The sea painter of an inflatable liferaft should be __________.,Naval,B,free running on deck,faked out next to the case,secured to a permanent object on deck via a weak link,stowed near the raft,,,3
Which of the listed conditions can be considered as the single greatest cause of accidents?,Naval,B,Speed,Excessive knowledge or skill,Human error,Excitement,,,3
"A continual change in the list, or trim of any floating MODU indicates __________.",Naval,B,negative 'GM',progressive flooding,structural failure,an immediate need to counterflood,,,2
"When water fog is used as an extinguishing agent, the fire  is extinguished principally by the __________.",Naval,B,isolation of the fuel,absorption of heat,displacement of gases of combustion,extinguishment of incipient smoldering,,,2
A person reports to you with a fishhook in their thumb.  The accepted procedure for removing it should be to __________.,Naval,B,pull it out with pliers,cut the skin from around the hook,"push the barb through, cut it off, and then remove the hook",have a surgeon remove it,,,3
"Water ballast placed in a tank that has been crude oil washed, but not water rinsed, shall be regarded as __________.",Naval,B,clean ballast,dirty ballast,segregated ballast,crude oil,,,2
At all angles of inclination the metacenter is located __________.,Naval,B,vertically above the center of buoyancy,vertically above the center of gravity,at the intersection of the upright vertical centerline and  the line of action of the buoyant force,geometric center of the underwater volume,,,1
The fire hydrant outlet may be positioned from the horizontal to any position pointing __________.,Naval,B,45° upward,vertically upward,90° upward,vertically downward,,,4
To prevent oily rags from  spontaneously igniting they should be __________.,Naval,B,kept in nonmetal containers,discarded as soon as possible,cleaned thoroughly for reuse,kept in the paint locker,,,2
A vessel is subjected to 'hogging' when it __________.,Naval,B,has its main deck under compressive stress,has its bottom plating under tensile stress,is supported on a wave whose crests are at the bow and stern,is supported on a wave whose crest is amidships,,,4
Which of the actions listed and instituted on your part will have the greatest lasting effect on the crew with respect to safety?,Naval,B,Posting posters illustrating practices,Showing video tapes of actual accidents,Incorporating safety practices in daily routine,Publishing comprehensive safety rules,,,3
A person has suffered a laceration of the arm.  Severe bleeding has been controlled by using a sterile dressing and direct pressure.  Which of the following actions should be  taken next?,Naval,B,Apply a tourniquet to prevent the bleeding from restarting.,Apply a pressure bandage over the dressing.,Remove any small foreign matter and apply antiseptic.,Administer fluids to assist the body in replacing the lost  blood.,,,2
Water fog is an effective fire extinguishing agent because  it __________.,Naval,B,has a great cooling ability,will completely remove toxic fumes from the air,will completely remove combustible vapors from the air,does not leave a harmful residue on electrical machinery,,,1
"With regards to the metacentric height, which of the following statements is true?",Naval,B,It is used to indicate the quality of initial stability.,It is located below the center of buoyancy.,It is measured vertically above the center of buoyancy.,Its determination is the objective of the inclining experiment.,,,1
At which of the listed tank locations should you obtain oxygen content readings prior to tank washing?,Naval,B,At the hatch coaming and tank bottom.,At the hatch coaming and middle of the tank.,At the middle and bottom of the tank.,At the center of the ullage and one meter below deck.,,,4
"When a floating MODU inclines to an angle slightly greater  than the angle of loll, it will __________.",Naval,B,capsize,incline further,flop to the other side,return to the angle of loll,,,4
Paints and solvents used aboard a vessel should be  __________.,Naval,B,stowed safely at the work site until work is completed,returned to the paint locker after each use,covered with a fine mesh screen to protect from ignition sources,continuously kept in closed containers at all times,,,2
What information can be obtained from a marine chemist's certificate issued to a fishing vessel?,Naval,B,The number of fire extinguishers required onboard.,The quality of fuel in the vessel's tanks,The tanks which were safe to enter when the certificate was issued,The vessel's stability information,,,3
