Question_Title,Subject_Name,Group_Name,Answer_1,Answer_2,Answer_3,Answer_4,Answer_5,Answer_6,Correct_Answer
"According to Pollution Prevention Regulations (33 CFR), the maximum allowable working pressure (MAWP) for each hose assembly used for transferring oil must be __________.",Naval,B,at least 600 psi (4.14 MPa),more than the sum of the pressure of the relief valve setting,at least four times the sum for the pressure of the relief  valve setting,more than the maximum pump pressure when a relief valve is  not installed,,,2
When working around deck machinery it is a good safety practice to avoid standing in a 'bight' because __________.,Naval,B,it doesn't allow for proper faking of the line,the coil may become tangled and difficult to manage,a sudden yank on the line may trap your leg,a flemish may quickly knock you down,,,3
"Which of the following fire extinguishing agents is best suited for use on a large class ""B"" fire occurring on the open deck of a vessel?",Naval,B,CO2,Aqueous film forming foam,Dry chemical,Steam smothering system,,,2
What is the required gas supply capacity of an inert gas system?,Naval,B,125% of forced draft rate,125% of shore side loading rate,125% of cargo pump capacity,125% of fan capacity,,,3
"When making a permanent repair to an inflatable liferaft using a repair kit, how long after the repair is made should you hold off 'topping up' the lost air?",Naval,B,You do not have to hold off,12 hours,24 hours,2 hours,,,3
An application for an exemption of any requirements of the regulations for oil transfer operations must be submitted to the __________.,Naval,B,District Commander,Commandant,Captain of the Port,Nearest Coast Guard office,,,3
An inert gas system is designed to reduce the possibility of tank explosions by __________.,Naval,B,eliminating sparks and fire in the vicinity of cargo tanks,removing all hydrocarbon gases from the cargo tanks,blanketing cargo tanks with inert foam,reducing the oxygen concentration below levels necessary for combustion,,,4
"According to Pollution Prevention Regulations (33 CFR), the pump being used for cargo transfer has a relief valve setting of 65 psi and a static head of 10 feet.  The vessel's cargo hose used for the transfer must  have a maximum allowable working pressure of at least __________.",Naval,B,55 psi,65 psi,75 psi,98 psi,,,3
The amount of garbage disposed must be entered into the records maintained by each ship and stated in __________.,Naval,B,cubic meters,"barrels, measured in 55 gallon drums",weight in either kilogram or pounds,cubic yards convertible to long tons,,,1
Which unit will provide excellent mobilty to the wearer in an unsafe atmosphere and provide oxygen to sustain life?,Naval,B,A fresh air breathing apparatus,A self-contained breathing apparatus,An ammonia gas mask,All of the above,,,2
"According to Pollution Prevention Regulations (33 CFR), the pump being used for cargo transfer has a relief valve setting of 65 psi and a static head of 10 feet.  The vessel's cargo hose used for the transfer must  have a maximum allowable working pressure of at least __________.",Naval,B,55 psi,98 psi,at least four times the sum for the pressure of the relief valve setting plus static head pressure,at least more than the sum of the pressure of the relief valve setting plus the static head pressure,,,4
The sorting of accident victims according to the severity of their injuries is called __________.,Naval,B,evaluation,triage,surveying,prioritizing,,,2
"Which of the following statements is correct concerning fire hoses used within the machinery spaces of cargo vessels, on which the fire main installations were contracted for on, or after 26 May 1965?",Naval,B,The fire hoses must be in 75 foot lengths.,The fire hoses must be 1 1/2 inches in diameter or less.,The fire hoses must be of the lined type.,The fire hoses must all be fitted with approved 5/8 inch nozzles.,,,3
Which of the following statements is true concerning fire hose used in the engine room of a offshore supply vessel?,Naval,B,It must be marked with the name of the  vessel.,National Standard fire hose coupling threads shall be used  having 9 threads per inch for 2 1/2 inch hose and 7 1/2 threads per inch for 1 1/2 inch hose.,"In heavy weather, the hose may be removed temporarily from  the hydrant.",All of the above.,,,1
"In each inflatable raft, what piece of equipment is provided to make quick, emergency, temporary repairs to a cut, or rip in a raft?",Naval,B,There is no equipment provided,Glue and rubber patches,Several various-sized repair clamps,Self-adhesive rubberized canvas patches,,,3
An applications for a waiver of any requirements of the regulations for oil transfer operations must be submitted __________.,Naval,B,the day before the operations,5 days before the operations,10 days before the operations,30 days before the operations,,,4
Firehose can be used for purposes other than firefighting service when __________.,Naval,B,used for portable water service,used for drills and testing,determined by the Chief Engineer,approved by OCMI,,,2
The three positions of an all-purpose fire nozzle are __________.,Naval,B,"forward: off, center: fog, back: solid stream","forward: solid stream, center: fog, back: off","forward: fog, center: solid stream, back: off","forward: off, center: solid stream, back: fog",,,1
A tankship has 40 gallons of 6% foam concentrate aboard. Approximately how much foam solution can be produced from this supply?,Naval,B,200 gallons,420 gallons,667 gallons,986 gallons,,,3
Why should you wear a self-contained breathing apparatus before entering a closed compartment to fight a fire?,Naval,B,"The fire produces carbon monoxide which causes an oxygen deficiency in the brain and body, leading quickly to death.","The fire produces smoke, which contains toxic gases that cause breathing difficulties and irritation of the  respiratory tract.",The fire consumes oxygen which may lead to asphyxiation.,All of the above.,,,4
"The relief valve on a fire pump is set at 25 psi (1.75 kPA) above the pressure necessary to maintain the required fire  hose streams, or __________.",Naval,B,50 psi (345 kPa),75 psi (517 kPA),125 psi (862 kPa),150 psi (1034 kPa),,,3
No person may serve as the person-in-charge of oil transfer operations on more than one vessel at a time __________.,Naval,B,under any circumstances,unless authorized by the Captain of the Port,unless radio communication is set up between the vessels,unless the vessels are moored clear of all docks,,,2
A solid stream of water is produced by an all-purpose firefighting nozzle when the handle is __________.,Naval,B,pushed all the way forward,pushed forward one notch,pulled halfway back,pulled all the way back,,,4
The tendency of a ship to resist a change in trim is __________.,Naval,B,the righting arm couple,longitudinal stability,metacentric height,transverse inclination,,,2
"You are wearing a self-contained breathing apparatus while  fighting a fire in an enclosed space.  If sudden strong resistance to breathing is experienced, your first action should be to __________.",Naval,B,tug twice on your lifeline and slow your breathing until help arrives,retreat immediately to outside air,take a deep breath and remove your apparatus for adjustment,give two or three strong exhalations to increase the flow through the apparatus,,,2
A vessel sailing through the specific special areas may discharge or dispose of __________.,Naval,B,incinerated ash at anytime,"fairly dense material that will sink, i.e. metal cans or glass bottles at anytime",victual waste when at least 12 nautical miles from shore,absolutely no garbage at anytime,,,3
"Where there are multiple accident victims, which injuries should be the FIRST to receive emergency treatment?",Naval,B,Major multiple fractures,Eye injuries,Back injuries with spinal cord damage,Airway and breathing difficulties,,,4
"When launching an inflatable liferaft, you should make sure that the operating cord is __________.",Naval,B,fastened to some substantial part of the vessel,not fastened to anything,secured to the hydrostatic release,fastened to the raft container,,,1
No person may serve as the person-in-charge of both the vessel and the facility during oil transfer operation unless __________.,Naval,B,there is ready access between the two,the vessel and facility are immediately adjacent,the person in charge has a rapid means of transportation between the two,the Captain of the Port authorizes such procedure,,,4
How does an inert gas system on a tanker function to prevent explosions in cargo tanks?,Naval,B,"De-energizes the ""charged mist"" effect.",Maintains a positive pressure on the vent header to cool the flammable vapors.,Inert gas filters out the flammable vapors from the cargo tank spaces.,Inert gas dilutes the flammable vapor and air concentrations to keep them below the lower explosive limit.,,,4
The addition of weight at the longitudinal center of flotation will __________.,Naval,B,increase the forward draft and decrease the after draft,decrease the forward draft and increase the after draft,have no effect on the trim,have no effect on the stability,,,3
"When you are wearing a self-contained breathing apparatus, you should immediately return to fresh air if you feel __________.",Naval,B,heat in the canister or hose,excess air flow in the mask,two pulls on the safety line,"nauseous, dizziness or high breathing resistance",,,4
"Where there are multiple accident victims, which type of injury should be the first to receive emergency treatment?",Naval,B,Severe shock,Eye injuries,Burns,Major multiple fractures,,,1
"The purpose of the four water pockets, located on the underside at each corner of the raft, is to __________.",Naval,B,stow rainwater; these four spaces will not take up valuable space,act as stabilizers by filling with sea water as soon as raft is inflated and in an upright position,hold the freshwater required by regulation to be provided in the raft when packed,none of the above,,,2
The process that occurs when heat is generated by a chemical reaction within a substance and continues to a point of ignition is known as __________.,Naval,B,chemical ignition,spontaneous combustion,chemical combustion,radiation ignition,,,2
An inert gas system on a tanker should be used to __________.,Naval,B,prevent the generation of flammable or combustible gas in tanks,blow out cargo lines to prevent gas concentrations,dilute tank atmospheres to keep gas concentrations  below the lower explosive limit,prevent fires in the pumproom by continually displacing flammable vapors,,,3
"The low velocity fog applicator used in conjunction with the all-purpose firefighting nozzle, should always be __________.",Naval,B,stored in the rack when not in actual use,attached to the nozzle by the chain,coated with heavy grease to prevent corrosion,left in place in the all-purpose nozzle,,,1
What should you do when the alarm bell on a self-contained  breathing apparatus sounds?,Naval,B,Immediately evacuate the contaminated area.,Open the bypass valve on the regulator and immediately evacuate the contaminated area.,Move the reserve lever to the 'reserve' position on the regulator and reset the alarm so you can evacuate the area  when it sounds again.,Move the tank selector lever to the full tank position and  reset the alarm so you can evacuate the area when it sounds again.,,,1
"To serve as the person in charge of oil cargo transfer operations onboard a self-propelled tank vessel, an individual must __________.",Naval,B,be a certified tankerman (PIC),be licensed only,be 30 years old,have a letter from the company stating his qualification,,,1
"In managing a situation involving multiple injuries, the rescuer must be able to __________.",Naval,B,provide the necessary medication,rapidly evaluate the seriousness of obvious injuries,accurately diagnose the ailment or injury,prescribe treatment for the victim,,,2
"When an oil fire has been extinguished, the surface of the  oil should be kept covered with foam to prevent __________.",Naval,B,air from contacting the oil vapors permitting reignition,boiling of the heated oil,spontaneous combustion below the oil surface,toxic fumes from escaping to the surface,,,1
"For a fixed CO2 fire fighting system, if the maximum quantity of carbon dioxide required to be maintained aboard the  vessel is 2450 pounds,  the minimum nominal pipe size of the fixed system branch lines to the various spaces must be __________.",Naval,B,1.5 inches,2 inches,2.5 inches,3 inches,,,2
Water pockets on the under side of an inflatable liferaft are for __________.,Naval,B,catching rain water,stability,easy drainage,maneuverability,,,2
Through which of the listed processes is heat produced in spontaneous ignition?,Naval,B,Aeration,Anaeroboic decomposition,Putrefaction,Oxidation,,,4
Which of the following statements is correct regarding the  fog applicators used in conjunction with the combination nozzle?,Naval,B,All cargo and miscellaneous vessels must be equipped with high velocity fog applicators for use with the required combination nozzle at each station.,"In machinery spaces, the applicators should be 10 to 12 feet in length to insure all portions of the bilge can be effectively reached.","On container ships, an applicator termed a bayonet or piercing type utilizes a sharp tip for cutting and  penetrating the metal skin of a container.",All of the above.,,,3
"While wearing a self-contained breathing apparatus, the user must be aware of the bulkiness of the unit in order to avoid confined spaces.  Of what other limitations should the user be aware?",Naval,B,The weight of the unit changes the user's center of gravity.,The lens of the facepiece reduces the user's peripheral vision.,The attached lifeline limits the user's mobility.,All of the above.,,,4
"According to 33 CFR Part 156, each pressure gage used in an oil transfer operation must be accurate to within __________.",Naval,B,1 percent,3 percent,5 percent,10 percent,,,4
"After an injury, which of the following can be determined by examining the condition of a victim's pupils?",Naval,B,The degree of pain being suffered.,The degree of vision impairment.,Whether or not the brain is functioning properly.,Whether or not the victim's blood pressure is normal.,,,3
"When fighting an oil or gasoline fire, which of the listed  fire extinguishing agents should NEVER be sprayed directly  into the fire?",Naval,B,High velocity fog,Dry chemical,Low velocity fog,Steam smothering,,,2
"In the event of a fire, the doors to a stairtower must be closed to prevent the spread of fire by____________.",Naval,B,convection,conduction,radiation,ventilation,,,1
What is placed on the under side of an inflatable liferaft  to help prevent it from being skidded by the wind or overturned?,Naval,B,Ballast bags,A keel,Strikes,Sea anchor,,,1
Hazardous conditions exist which may result in spontaneous  combustion when __________.,Naval,B,oil soaked rags are stowed in the machine shop,powdered aluminum is stowed dry,dry metal turnings accumulate,all of the above,,,1
A person suffering from possible broken bones and internal injuries should __________.,Naval,B,be examined then walked to a bunk,be assisted in walking around,not be allowed to lie down where injured but moved to a chair or bunk,not be moved but made comfortable until medical assistance arrives,,,4
What is the primary purpose of a splint applied in first aid?,Naval,B,Reduce pain,Control bleeding,Immobilize a fracture,Reset the bone,,,3
Bleeding from a vein may be ordinarily controlled by __________.,Naval,B,pinching the wound closed,applying direct pressure to the wound,heavy application of a disinfectant,pouring ice water directly into the wound,,,2
"A wiper has a small, gaping laceration of the arm that is not bleeding excessively.  What can be done as an alternative to suturing to close the wound?",Naval,B,Apply a compression bandage.,Use temporary stitches of sail twin.,Wrap a tight bandage around the wound.,"Apply butterfly strips, then a sterile dressing.",,,4
"During oil transfer operations, who would be responsible to guarantee that the posted transfer procedures are being followed?",Naval,B,The designated person in charge,The tankerman,The senior able seaman,The oiler,,,1
"If it is necessary to remove a victim from a life threatening situation, the person giving first aid must __________.",Naval,B,pull the victim by the feet,avoid subjecting the victim to any unnecessary disturbance  during movement,not move the victim to a another location until all injuries have been assessed,place the victim on a stretcher before attempting removal,,,2
"The longer an oil fire is permitted to burn, the __________.",Naval,B,harder it is to extinguish,easier it is to extinguish,less chance there is of reignition,easier it is to control,,,1
You have abandoned ship and are in charge of a liferaft.  How much water per day should you permit each occupant to drink after the first 24 hours?,Naval,B,1 can,1 pint,1 quart,1 gallon,,,2
"On most makes of inflatable liferafts, the batteries to operate the light on the inside of the rafts can be made to last longer by __________.",Naval,B,unscrewing the bulb during the daylight,operating the switch for the light,taking no action as there is no way of preserving power,taking no action as they shut off automatically in daylight,,,2
Fires resulting from spontaneous combustion are usually caused by the improper disposal of __________.,Naval,B,cigarette butts,oily rags,burner torches,lighted matches,,,2
Changing rescuers while carrying out artificial respiration should be done __________.,Naval,B,at ten minute intervals,by not stopping the respiration for more than five minutes,only with the help of two other people,without losing the rhythm of respiration,,,4
You are attempting to administer CPR to a victim.  When you blow into his mouth it is apparent that no air is getting into the lungs.  What should you do?,Naval,B,Raise the victim's head higher than his feet.,Blow harder to force the air past the tongue.,Re-tip the head and try again.,Press on the victim's lungs so that air pressure will blow out any obstruction.,,,3
"To safely enter a closed compartment, where CO2 has been released from a fixed extinguishing system, you should __________.",Naval,B,test the air with an Orsat apparatus,wear a self-contained breathing apparatus,wear a canister type gas mask,test the air with an explosimeter,,,2
"A person on a fixed, or floating platform engaged in oil exploration, located 10 nautical miles from nearest land MAY discharge __________.",Naval,B,food waste,"food, ground to less than 1""","paper, ground to less than 1""",none of the above,,,4
First aid treatment for small cuts and open wounds is to __________.,Naval,B,"stop the bleeding, clean, medicate, and cover the wound",lay the patient down and cover the wound when the bleeding stops,apply an ice pack to the wound and cover it when the bleeding stops,"apply a hot towel to purge the wound, then medicate and cover it",,,1
"Immediately after a class ""B"" fire has been extinguished by the use of foam, crewmen should __________.",Naval,B,carefully apply a low velocity fog over the foam blanket,wade through the foam blanket to evenly distribute the foam,be careful not to disturb the foam blanket,sweep the foam blanket overboard and secure firefighting equipment,,,3
"In all but the most severe cases, bleeding from a wound should be controlled by __________.",Naval,B,applying a tourniquet,cooling the wound with ice,submerging the wound in lukewarm water,applying direct pressure to the wound,,,4
The air spaces in the floor of an inflatable raft will provide protection against __________.,Naval,B,warm water temperatures,cold water temperatures,tears in the outside skin of bottom of the raft,all of the above,,,4
Spontaneous combustion can result from __________.,Naval,B,water dripping on a running electric motor,oil soaked rags stored in a closed compartment,smoking in a battery room or near a battery storage locker,an open flame near a fuel tank vent,,,2
Which of the devices listed would be safe to use in a compartment with insufficient oxygen?,Naval,B,Cascaded air tanks.,Self-contained breathing appratus.,Canister type mask.,Dust or gas mask.,,,2
Which of the following statements is true concerning a low  velocity fog tip?,Naval,B,It is usually kept in the nozzle when stowed.,It sprays large droplets.,It is chained to the combination nozzle.,It sprays a fine mist.,,,4
A person has suffered a larceration of the arm.  Severe bleeding has been controlled by using a sterile dressing and direct pressure.  What should you do next?,Naval,B,Apply a torniqiuet to prevent the bleeding from restarting.,Apply a pressure bandage over the dressing.,Remove any small foreign matter and apply antiseptic,Administer fluids to assist the body in replacing the lost blood.,,,2
No person may discharge garbage from a vessel located near a fixed or floating platform engaged in oil exploration at a  distance of less than __________.,Naval,B,1650 feet,1850 feet,2000 feet,2500 feet,,,1
Which of the following methods is a convenient and effective system of examining the body of an injury victim?,Naval,B,Compare the corresponding parts of the body.,Watch the patient's eyes as you probe parts of the body.,Look for discoloration of the patient's skin.,Look for uncontrolled vibration or twitching of parts of the body.,,,1
Which of the fire extinguishing agents listed is the most effectively used for putting out a paint locker fire?,Naval,B,Solid stream of water,Soda acid extinguisher,Carbon dioxide,Carbon tetrachloride,,,3
Antiseptics are used principally to __________.,Naval,B,speed healing,prevent infection,reduce inflammation,increase blood circulation,,,2
The air spaces in the floor of an inflatable liferaft will  provide protection against __________.,Naval,B,asphyxiation from CO2,loss of air in the sides of the raft,rough seas,cold water temperatures,,,4
Spontaneous combustion can occur in __________.,Naval,B,paint thinner in an open can,fuel accumulated in the bilges,oily rags stored in an unvented compartment,gasoline stored in steel drums,,,3
The rescuer can best provide an airtight seal during mouth-to-mouth resuscitation by pinching the victim's nostrils and __________.,Naval,B,cupping a hand around the patient's mouth,keeping the head elevated,applying his mouth tightly over the victim's mouth,holding the jaw down firmly,,,3
Why should you wear a self-contained breathing apparatus before entering the engine room after the fixed CO2 system  has been discharged to combat a major fire?,Naval,B,Because carbon dioxide dilutes the oxygen concentration in  the atmosphere and may cause asphyxiation.,Because carbon dioxide breaks down in a fire into carbon monoxide which may cause blood poisoning in the person breathing this gas.,Because carbon dioxide is a colorless and odorless gas that becomes highly toxic in the presence of high temperatures and will quickly incapacitate a person exposed to this gas.,This action is unnecessary as carbon dioxide is not poisonous nor toxic but is a relatively harmless gas.,,,1
A person on a fixed or floating platform engaged in oil exploration MAY discharge food waste into the sea when the  distance from the nearest land is at least __________.,Naval,B,3 nautical miles,5 nautical miles,12 nautical miles,25 nautical miles,,,3
"When giving first aid, you should understand how to conduct primary and secondary surveys in addition to __________.",Naval,B,which medications to prescribe,how to diagnose an illness from symptoms,the limits of your capabilities,how to set broken bones,,,3
Which of the listed fire extinguishing agents would be incorrect for the direct use on a gasoline or oil fire?,Naval,B,A solid stream of water,Low velocity water fog,High velocity water fog,Mechanical firefighting foam,,,1
"Which of the following is classified as a grade ""E"" combustible liquid?",Naval,B,Benzene,"Bunker ""C""",Very light naphtha,Most commercial gasoline,,,2
One feature of an inflatable raft which helps keep people stationary in rough weather is the set of __________.,Naval,B,lashings on the floor of the raft for the passenger's feet,straps hanging from the overhead,safety straps on the inside of the raft,ridges in the floor of the raft,,,3
In which of the areas listed is a fire resulting from spontaneous combustion most likely to occur?,Naval,B,Engine room bilges,Paint locker,Battery storage locker,Fuel oil tank,,,2
"Before inserting a low velocity fog applicator into an all-purpose combination nozzle, you must __________.",Naval,B,tighten the high velocity fog tip,put the control handle in the solid steam position,put the control handle in the fog position,remove the high velocity fog tip,,,4
A squeeze-grip type carbon dioxide portable fire extinguisher has been partially discharged.  It should be __________.,Naval,B,replaced in its proper location regardless of weight,replaced in its proper location if weight loss is no more than 15%,labeled empty and recharged as soon as possible,replaced in its proper location if weight loss is no more than 25%,,,3
Which statement is FALSE regarding Halon as a fire extinguising agent?,Naval,B,It is more effective than CO2.,It leaves no residue.,It is noncorrosive.,It is always non-toxic.,,,4
Which of the circumstances listed is an exception to the garbage discharge requirements in Annex V to MARPOL 73/78?,Naval,B,The garbage to be discharged will sink.,Garbage accumulation onboard has exceeded storage space.,"A person falls overboard, and a plastic ice chest is thrown for flotation.",The destination port or terminal cannot receive garbage.,,,3
"If a victim is unconscious, you should first look for evidence of __________.",Naval,B,high fever,head injury,broken limbs,irregular breathing,,,4
Which of the fire extinguishing agents listed can be used to effectively combat a class B fire?,Naval,B,Dry chemical,CO2,Foam,All of the above,,,4
An example of a combustible liquid is __________.,Naval,B,lube oil,gasoline,butane,benzene,,,1
The canopy of your liferaft should __________.,Naval,B,go into place as the raft is inflated,be put up after everyone is aboard,be put up only in severe weather,be used as a sail if the wind is blowing,,,1
The most likely place for a fire to start through the process of spontaneous combustion is in __________.,Naval,B,an electrical switchboard,the pressure tanks,the fuel oil tanks,the oily rag bin,,,4
"When welding or burning aboard a vessel, you must be certain that the space __________.",Naval,B,is properly vented,contains no explosive fumes,has no oil or flamable material in the area,all of the above,,,4
"To prepare a low velocity fog applicator for use, __________.",Naval,B,replace the high velocity tip with the fog applicator and pull the handle to the middle position,insert the applicator in the solid stream outlet of the all-purpose nozzle and pull the handle back half way,replace the high velocity tip with the applicator and pull  the handle back all the way back,insert the applicator in the solid stream outlet of the all-purpose nozzle and pull the handle back to the solid stream position,,,1
Which statement is TRUE regarding Halon as a fire extinguising agent?,Naval,B,It is more effective than CO2.,It leaves no residue.,It is noncorrosive.,All of the above.,,,4
To prevent the spread of fire by convection you should __________.,Naval,B,remove combustibiles from direct exposure,cool the bulkhead around the fire,close all openings to the area,shut off electrical power,,,3
"The term ""discharge"", as it applies to the pollution regulations, means __________.",Naval,B,spilling,leaking,dumping,all of the above,,,4
"You are fighting a class ""B"" fire with a potable dry chemical extinguisher.  The discharge should be directed __________.",Naval,B,"at the seat of the fire, starting near the edge",over the top of the fire,at the main body of the fire,to bank off a bulkhead onto the fire,,,1
"If a small fire initially breaks out in the engine room bilges, in which of the following sequences should the fire extinguishing agents or systems be used?",Naval,B,"Fixed CO2, semi-portable CO2, then hand portable CO2.","Semi-portable CO2, fixed CO2, then hand portable CO2.","Hand portable, semi-portable CO2, then as a last resort the fixed CO2 system.","Hand portable, fixed CO2, then as a last resort the semi-portable CO2.",,,3
"The vapors given off by heated fuel oil are flammable, explosive, and __________.",Naval,B,lighter than air,heavier than air,odorless,nontoxic,,,2
"Generally, which of the following gases is used to inflate  liferafts?",Naval,B,CO2,Oxygen,Hydrogen,Compressed air,,,1
The chief source of spontaneous combustion aboard tankers is __________.,Naval,B,JP4 cargo,gasoline cargo,kerosene cargo,oil soaked rags or rubbish,,,4
Fire prevention during welding or burning aboard any vessel should include __________.,Naval,B,posting a fire watch in the immediate area,providing an extinguisher which is ready for immediate use,requiring the fire watch to remain on post for 30 minutes after the completion of welding or burning,All of the above.,,,4
Which extinguising agent is most likely to allow reflash as a result of not cooling the fuel below its ignition temperature?,Naval,B,Foam,CO2,Water stream,Water foam,,,2
"You are about to enter a compartment to investigate a suspected smoldering fire. If you're not wearing an self-contained breathing apparatus, you should test the compartment's atmosphere to determine if there is/are __________.",Naval,B,sufficient oxygen to sustain human life,an explosive mixture in the compartment,a toxic atmosphere in the compartment,all of the above,,,4
"If it becomes necessary to pump bilges while a vessel is in port, which of the following procedures should be followed?",Naval,B,Pump only if the discharge is led to a shore tank or barge.,Pump only during the hours of darkness.,Pump only on the outgoing tide.,Pump only as much as is necessary.,,,1
"When fighting a fire in an enclosed space, the hose team should crouch as low as possible to __________.",Naval,B,protect themselves from smoke,obtain the best available air,allow the heat and steam to pass overhead,All of the above,,,4
You have just extinguished an oil fire on the floor plates  of the engine room with a 15 pound CO2 extinguisher.  Which of the listed dangers should you now be preparing to handle?,Naval,B,Reflashing of the fire.,Sudden stoppage of the main engine.,Complete lack of oxygen in the engine room.,Chemical reaction of the CO2 and oil forming carbonic acid.,,,1
The vapors given off by heated fuel oil are heavier than air and are __________.,Naval,B,odorless,explosive,nontoxic,visible,,,2
Liferafts are less maneuverable than lifeboats due to their __________.,Naval,B,shape,shallow draft,large sail area,all of the above,,,4
All of the following are part of the fire triangle EXCEPT __________.,Naval,B,fuel,oxygen,heat,electricity,,,4
"If flammable vapors have penetrated a gas free space, which of the following actions would be the most hazardous to perform?",Naval,B,Opening switches in the space to de-energize circuits.,Closing switches adjacent to the space to operate vent fans.,Leaving electrical circuits energized in the space.,Securing all power to the space from a remote location.,,,1
A low velocity fog applicator is retained in an all-purpose nozzle by a bayonet joint.  The applicator is prevented from rotating in the joint by __________.,Naval,B,water pressure,a locknut,a keeper screw,a spring-loaded catch,,,4
"In order to discharge a CO2 portable fire extinguisher, the operator must FIRST __________.",Naval,B,open the discharge valve,remove the locking pin,invert the CO2 extinguisher,squeeze the two trigger handles together,,,2
A person reports to you with a fishook in his thumb.  To remove it you should __________.,Naval,B,have a surgen remove it,pull it out with pliers,cut the skin from around the hook,"push the barb through, cut it off, then remove the hook",,,4
The minimum bursting pressure for each cargo hose assembly  must be at least __________.,Naval,B,300 psi,400 psi,500 psi,600 psi,,,4
A tourniquet should be used to control bleeding ONLY __________.,Naval,B,with puncture wounds,when the victim is unconscious,when all other means have failed,to prevent bleeding from minor wounds,,,3
The best way to combat an engine room bilge fire is through the use of a __________.,Naval,B,dry chemical extinguisher and solid stream water,foam extinguisher and low velocity water fog,foam extinguisher and solid stream water,foam and soda acid extinguishers,,,2
Diesel fuel vapors __________.,Naval,B,can not be ignited by a spark unless the vapor is in a confined space,are nontoxic in all concentrations,can not be ignited by a spark unless they are at their autoignition temperature,are heavier than air,,,4
You have abandoned ship and are in an inflatable raft that  has just inflated.  You hear a continuous hissing coming from a fitting in a buoyancy tube.  Which of the following  statements identifies the cause of this situation?,Naval,B,The saltwater is activating the batteries of the marker lights on the canopy.,The inflation pump is in automatic operation to keep the tubes full inflated.,A deflation plug is partially open allowing the escape of CO2.,Excess inflation pressure is bleeding off and should soon stop.,,,4
Which of the following procedures reduces the possibility of an interior ventilation duct fire from rapidly spreading?,Naval,B,Having a portable CO2 ready at each duct opening.,Keeping the duct interior clean.,Having a fire hose charged at each duct opening.,Keeping the duct exterior clean.,,,2
The date of each fire and boat drill conducted on a MODU must be recorded __________.,Naval,B,in the official logbook,in the Operations Manual,on the Certificate of Inspection,"on the Muster List (""Station Bill"")",,,1
"To produce a low velocity water fog spray with an all-purpose fire hose nozzle, you must __________.",Naval,B,push the nozzle handle completely forward,change the fire pump discharge pressure,pull the nozzle handle completely back,insert a low velocity fog applicator,,,4
No vessel may use or carry an oil transfer hose larger than three inches in diameter unless it meets certain requirements.  Which of the following is NOT a requirement?,Naval,B,Metallic reinforcement,A bursting pressure greater than 600 psi,A working pressure greater than 150 psi,Identification markings,,,1
You are administering chest compressions during CPR.  Where on the victim's body should the pressure be applied?,Naval,B,Tip of the sternum,Top half of the sternum,Lower half of the sternum,Left chest over the heart,,,3
"Which of the following statements is true concerning Bunker ""C"" vapors?",Naval,B,They can not be ignited by a spark unless the vapors are in a confined space.,They are nontoxic in all concentrations.,They can not be ignited by a spark unless vapors are at their autoignition temperature.,They are heavier than air.,,,4
You have just abandoned ship and boarded a liferaft.  After the raft is completely inflated you hear a whistling noise  coming from a safety valve.  You should __________.,Naval,B,not become alarmed unless it continues for a long period of time,plug the safety valve,unscrew the deflation plugs,remove the safety valve and replace it with a soft patch,,,1
Which of the practices listed should be avoided since it represents a fire hazard?,Naval,B,Smoking near the burner front,Smoking in the machine shop,Stowing oily rags in a paint locker,Stowing portable acetylene bottles in the vertical position,,,3
"When administering mouth to mouth resucitation to an adult, you should breathe at the rate of how many breaths per minute?",Naval,B,4,8,12,20,,,3
The MOST important element in administering CPR is __________.,Naval,B,having the proper equipment for the process,treating for shock,administering of oxygen,starting the treatment quickly,,,4
Most totally enclosed lifeboats are equipped with which of the following?,Naval,B,A hydraulic start diesel engine,Tanks for the storage of drinking water,Ballast tanks to prevent the boat from capsizing,Auxiliary mechanical propulsion (Fleming gear),,,1
The lifeline which is part of a fireman's outfit must be __________.,Naval,B,made of steel or bronze wire rope,corrosion resistant,not less than 50 feet in length,All of the above,,,4
A hand portable CO2 fire extinguisher is effective on burning oil only __________.,Naval,B,if applied promptly,if applied in connection with foam,to prevent rekindling,if attempts to extinguish the fire with low velocity fog have failed,,,1
When taking on fuel it is important to remember that petroleum vapors are __________.,Naval,B,not volatile unless the ambient air temperature exceeds 90°F,lighter than air and dissipate rapidly,unlikely to ignite except in the presence of an open flame,heavier than air and may enter the bilges and/or deckhouse,,,4
"If you hear the sound of a gas escaping from the liferaft just after it has inflated, you should __________.",Naval,B,quickly hunt for the hole before the raft deflates,check the sea anchor line for a tear if the seas are rough,check the painter line attachment for a tear caused by the  initial opening,not panic as the relief valves allow excess pressure to escape,,,4
The oxygen indicator is an instrument that measures the __________.,Naval,B,the amount of oxygen in the atmoshere of a confined space,amount of combustible gas as a percentage of the lower explosive limit in a confined space,concentration of CO2 as a percentage of oxygen in a confined space,None of the above,,,1
"A simple precaution to reduce the possibility of accidental fires in the paint locker, is to __________.",Naval,B,label the fixed firefighting system,store paint cans on metal shelves only,not allow oily rags to accumulate in the space,place a portable fire extinguisher immediately outside the  locker,,,3
"You are at sea in an inflatable liferaft.  In high latitutes, the greatest danger is __________.",Naval,B,collapse of the raft due to cold temperatures,asphyxiation due to keeping the canopy closed,hypothermia caused by cold temperature,starvation,,,3
