Question_Title,Subject_Name,Group_Name,Answer_1,Answer_2,Answer_3,Answer_4,Answer_5,Answer_6,Correct_Answer
"The dimension of the thinnest hydrodynamic film developed within a full journal bearing, when all other factors remain constant, depends upon the __________.",General,B,pour point of the lubricant,fluidity of the lubricant,dielectric strength of the lubricant,interfacial tension of the lubricant,,,2
The purpose of the refrigeration system low pressure cutout switch is to __________.,General,B,protect the compressor from liquid flood back,protect the compressor from low discharge pressure,start and stop the compressor upon system demand,start the compressor after a drop in the evaporator pressure,,,3
Mechanical shaft seals used on water service pumps require  lubrication of the seal faces to minimize deposits of foreign matter on those surfaces.  Which of the following pressures and lubricants are required?,General,B,Water under negative pressure.,Water under positive pressure.,Oil under positive pressure.,Oil under negative pressure.,,,2
Which of the following conditions can develop if a valve with a badly scored valve stem is repacked?,General,B,The valve disk will crack.,Leaking and premature failure of the packing.,The valve disk will become eroded.,The valve seat will sustain damage due to fretting.,,,2
Which of the following statements best describes a  'Keystone' shaped tip on a standard screwdriver?,General,B,A straight shank that does not widen at the top of the blade.,A fourway tip cut at right angles.,A blade whose width is approximately that of the shank diameter with flattened tapered sides.,A fourway tip with 30° flukes.,,,3
Overheating of a hydraulic system may be a result of __________.,General,B,changing pump discharge pressure in response to normal load variations,a high oil level,incorrect fluid viscosity,continued slow recirculation of the oil,,,3
Condensate must be drained periodically from the air compressor receivers to prevent __________.,General,B,second stage cylinder lockup,oil sump contamination,faulty operation of pneumatic valves,corrosion of air receiver baffles,,,3
"When a flash-type evaporator is to be secured for an extended period of time, the entire unit should be drained, cleaned, and __________.",General,B,completely filled with saltwater,filled with descaling compound,tightly closed to exclude air,vented to the atmosphere,,,4
Rapid wear on the extreme outer corners to the cutting edges of a drill bit is the result of the drill having __________.,General,B,too much cutting speed,not enough cutting speed,too much clearance angle,not enough margin width,,,3
The oil separator (trap) used in a shipboard refrigeration  system is located between the __________.,General,B,compressor discharge valve and the condenser,condenser and the receiver,receiver and the king valve,receiver and the expansion valve,,,1
Which of the following types of nuts would be best suited to use when it is important that a nut not work itself loose due to vibration?,General,B,Square nut,Wing nut,Cap nut,Castellated nut,,,4
"In pressure measurement, absolute pressure is defined as the difference in pressure between __________.",General,B,any two pressures measured with respect to a common reference,atmospheric pressure and barometric pressure at a given point,gage pressure and ambient atmospheric pressure,a perfect vacuum and the total pressure at a given point,,,4
"The nameplate of a reciprocating pump lists the following dimensions: ""7 X 6 X 4"".  The diameter of the liquid cylinder is __________.",General,B,4 inches,7 inches,6 X 4 inches,6 inches,,,4
Which of the following nondestructive testing methods can be used to detect a suspected subsurface defect in a tailshaft liner?,General,B,Dye penetrant,Magnetic particle,Ultrasonic,All of the above,,,3
The neutralization number obtained from a test sample of lubricating oil will tell you precisely __________.,General,B,the amount of mineral and metallic solids that will not burn,the number of milligrams of potassium hydroxide used to neutralize a measured sample,what type of acid contaminants are present in a measured sample,how much sulfuric acid the oil has absorbed during  operations,,,2
An oil separator is a device used to remove oil from the __________.,General,B,liquid refrigerant,receiver,gaseous refrigerant,expansion valve,,,3
"A decision has been made to change out 1,000 gallons of lube oil in a vessel's main propulsion unit.  Which of  the following statements is true regarding this decision?",General,B,The neutralization number has decreased below minimum levels.,The sole use of the increase in the neutralization number need only be the basis for this decision.,"In addition to the increase in the neutralization number, the viscosity of oil has also increased.",A small rise in the neutralization number over several years of use has prompted this decision.,,,3
"In an automation system, the effect of a control action sensed by a controller is known as __________.",General,B,command input,set point signal,output,feedback,,,4
Purging air from a hydraulic system is necessary when __________.,General,B,adding small amounts of oil to the system,the system has been overheated,the system has been drained and then filled with new oil,the system has been idle for a long period of time,,,3
Which of the following components would be necessary for the proper operation of a potable hot water system?,General,B,Circulating pump,Drift pockets,Sterilizer,Hydro-pneumatic expansion tank,,,1
Which of the following statements concerning deep well cargo pumps is correct?,General,B,A pumproom is not necessary.,The impeller is located at the upper end of the shaft.,Special priming provisions are necessary.,The prime mover is connected at the lower portion of the shaft.,,,1
Joiner bulkheads on a MODU provide __________.,General,B,compartmentation,watertight integrity,structural support,tank boundaries,,,1
A vessel has been equipped with an oil lubricated stern bearing and is undergoing a routine drydocking.  Which of the following inspections should be made when the tailshaft has been drawn?,General,B,The overall condition of the bearing surface should be examined.,The shaft liner should be inspected for cracks and tested to insure a tight fit.,The stern tube should be tested for cracks with dye penetrant.,All of the above.,,,1
"When adding packing to a seal involving motion, you must be careful to prevent __________.",General,B,excessive friction in the joint,wear of the moving part,deterioration of the packing due to excessive tightening,all of the above,,,4
Oil separators installed in refrigeration systems serve to  __________.,General,B,remove excess oil from the system,remove oil entrained in high pressure liquid lines,return oil entrained in refrigerant vapor back to the compressor crankcase,all of the above,,,3
The brine density in a submerged tube evaporator should be  maintained at __________.,General,B,1.0 pounds of salt per 32 pounds of water,1.5 pounds of salt per 32 pounds of water,2.0 pounds of salt per 32 pounds of water,3.5 pounds of salt per 32 pounds of water,,,2
A screwdriver should never be used as a __________.,General,B,pry bar,chisel,punch,all of the above,,,4
Which of the following conditions will prevent a shipboard  pump from achieving its maximum suction lift?,General,B,Leaks developed in the suction piping.,Friction losses as a result of improperly sized pipe.,Gases or vapors released in the liquid as a result of greater than normal pressure drops.,All of the above.,,,4
Structural bulkheads on a MODU are usually __________.,General,B,continuous,watertight,transverse,nonwatertight,,,2
Plug valves installed in hydraulic systems are most suitable for use as __________.,General,B,main supply line throttle valves,variable flow control valves,two position flow control valves,check and choke valves,,,3
"In a disk-type lubricating oil purifier, __________.",General,B,the purifier driving gears are lubricated by the reclaimed  oil as it leaves the bowl,all dirt and sludge are automatically discharged with the cooling water,sealing water must never be supplied until after oil is fed to the unit,deterioration of the bowl ring gasket will cause the purifier to lose its water seal,,,4
Properties of a good refrigeration oil include __________.,General,B,low wax content,high pour point,high viscosity,all of the above,,,1
"Pushing the file endways (or with the axis), under pressure, against the work, is called __________.",General,B,stroke filing,cross filing,draw filing,standard form filing,,,2
Medium temperature hot water systems have been used in place of small auxiliary boilers producing 100 psig steam with __________.,General,B,280  F water systems,300  F water systems,320  F water systems,340  F water systems,,,3
The lignum vitae in a stern tube bearing is normally lubricated with __________.,General,B,grease,oil,water,tallow,,,3
Which of the following guidelines is considered to reflect  good design practices for shipboard steam heating systems?,General,B,Provide orifice-type bypasses for all traps and automatic valves.,Provide a dirt pocket and strainer ahead of the steam trap  on a unit heater return.,Provide all units with a dirt trap and gate valve in the supply and a check valve on the return.,Wherever possible install vertical runs for condensate piping.,,,2
"To anneal a copper gasket, you should heat the gasket __________.",General,B,and quench it in oil,and let cool slowly in the air,cherry red and quench in water,and carbonize it,,,3
Reinforcing frames attached to a bulkhead on a MODU are called __________.,General,B,side longitudinals,intercostals,stiffeners,brackets,,,3
"Hydraulically, servo-operated, automatic, change over valves, utilized in a two ram hydraulic steering gear, serve to __________.",General,B,allow an alternate main pump to start in the fully loaded condition thus developing immediate full torque,prevent either main pump from being hydraulically motored when idle by cross pressure flow,prevent both units from operating simultaneously which could result in doubling the flow of oil and pressure leading to  over pressurization of the system,all of the above,,,2
Ball peen hammers are sized according to their __________.,General,B,overall length,head weight,face diameter,peen head size,,,2
"If a stateroom has a 6"" by 12"" opening through which air travels at 100 feet per minute, what is the volume of air being supplied to the stateroom?",General,B,36 cu ft/min,50 cu ft/min,72 cu ft/min,100 cu ft/min,,,2
Liquid is kept from leaking out at the shaft ends of a helical gear pump by __________.,General,B,overlapping spaces between gear teeth,a roller bearing,a stuffing box,the use of shaft end caps,,,3
"The stern tube flushing connection can be used to _________,",General,B,assist in flushing out all packing strips when renewing packing underway,"provide a positive flow of water through the stern tube for lubricating, cooling, and flushing when required",flush out brackish water resulting from extended in port operation,serve as the only source of supply of water for the stern tube bearing,,,2
A Bourdon tube-type steam pressure gage is fitted with a siphon loop to prevent damage from the direct effects of __________.,General,B,pressure shock,uneven expansion,entering condensate,entering steam,,,4
The size of the discharge ring used for the efficient operation of a disk type purifier is dependent upon the __________.,General,B,rated capacity of that purifier,viscosity of the oil being purified,maximum design speed of that purifier,specific gravity of the oil being purified,,,4
A vessel is in compliance with federal regulations regarding the discharge of sewage by __________.,General,B,holding all sewage onboard,treating sewage in an approved system,pumping the sewage ashore to an approved container,all of the above,,,4
"In MODU construction, beams are transverse girders which provide support to __________.",General,B,bulkheads,deckhouse structures,decks,vertical frames,,,3
"If a stateroom has a 5 inch by 12 inch opening through which the air travels at 100 feet per minute, what is the volume  of air being supplied to the stateroom?",General,B,41.6 cu. ft/min,50.0 cu. ft/min,60.0 cu. ft/min,100.0 cu. ft/min,,,1
Which of the following statements is true regarding mechanical seals?,General,B,They may be used in lieu of conventional packing glands for any service other than saltwater.,They are not suitable for use on fuel oil transfer pumps.,They are normally lubricated and cooled by the fluid being  pumped.,"Once placed into service, leakage between the dynamic seal  surfaces may be reduced by monthly adjustment of the spring compression.",,,3
"The number ""8"" in the notation of an '8-32' tap, indicates  the __________.",General,B,thread diameter,size of the hole,tap drill size,clearance drill size,,,1
File lengths are determined by the __________.,General,B,overall length of the file,distance between the face and the edge of the file,distance between the point and the heel of the file,length of the tang only,,,3
Which of the following is the most common type of valving element used in hydraulic system directional control valves?,General,B,Nutating disk,Sliding spool,Elongated ball or cone,Restricted orifice poppet,,,2
"In MODU construction, beam brackets are triangular plates joining the deck beam to a __________.",General,B,bulkhead,frame,stanchion,deck longitudinal,,,2
The cylinders and intercoolers of most low pressure air compressors are cooled by __________.,General,B,water,oil,air,CO2,,,3
A tap marked '1/4-20' will cut a thread __________.,General,B,1/4 inch in diameter with a pitch of 20 threads per inch,1/2 inch long having a total of 20 threads,a total of 20 threads with a pitch of 1/4 inch,1/20 of an inch long and 1/4 inch in diameter,,,1
A one ton air conditioning system has which of the listed operating characteristics?,General,B,"It forces 2,000 lbs. of refrigerant through the evaporator per day.","It forces 2,000 lbs. of air per hour across the evaporator coils.","Its cooling power equals that of melting 2,000 lbs. of ice per day.","It contains 2,000 lbs. of refrigerant.",,,3
Which of the materials listed is used as the dynamic seal material on mechanical seals installed on most centrifugal  pumps used in water service?,General,B,Copper.,Copper and carbon.,Carbon.,Bronze.,,,3
Which of the following problems will occur if a disk-type centrifugal lube oil purifier contains insufficient sealing water prior  to admitting oil flow to the bowl?,General,B,Contamination of the lube oil by emulsification will result.,The lube oil will not be subjected to the proper centrifugal force.,The lube oil will overheat and flash.,Oil will discharge from the heavy phase discharge port and  be wasted.,,,4
Feedwater supplied to a flash type distilling plant will flash to vapor in the first-stage due to __________.,General,B,flash chamber pressure pressure being lower than the saturation pressure corresponding to the feedwater temperature,temperature being higher than the evaporation temperature of the supplied feedwater,heat exchange surfaces being directly in the path of the entering feedwater,orifices finely atomizing the heated feedwater entering the flash chamber,,,1
Stanchions prevent the entire deck load on a MODU from being carried by the __________.,General,B,bulkheads,stringers,frames and beam brackets,deck longitudinals,,,3
The Phillips screwdriver has a blunt end and flukes with an angle of __________.,General,B,10°,45°,30°,60°,,,3
"When using a handheld hacksaw, you should apply pressure only on the forward stroke __________.",General,B,only when cutting thin wall tubing,only when cutting carbon steel,only when cutting conduit,at all times,,,4
An important consideration in selecting a lubricating oil for use in a refrigeration compressor is for the oil to __________.,General,B,have a high viscosity index,mix readily with refrigerant,have a high freezing point,have a low pour point,,,4
"If the intercooler relief valve lifts while an air  compressor is operating under load, you should check for __________.",General,B,a defective pressure switch or pilot valve,a leak in the intercooler piping,leakage through the low pressure unloader control diaphragm,leaking high pressure discharge valves,,,4
Which of the following statements represents the main difference between a stuffing box gland and a mechanical seal for sealing the shaft of a centrifugal pump?,General,B,"Packed stuffing box glands are subject to wear, but mechanical seals are not.","Packed stuffing box glands must be cooled by the liquid being pumped, but mechanical seals do not require cooling.","If packing fails, the pump can be kept running temporarily  by tightening the gland, but if a mechanical seal fails it  must be totally renewed to stop the leakage.","The sealing surface of a mechanical seal is parallel to the shaft, but the sealing surface of a packed gland is perpendicular to the shaft.",,,3
"In a shell-and-tube type hydraulic fluid cooler, the amount of heat transferred from the hydraulic fluid to the cooling water depends upon __________.",General,B,the temperature of the hydraulic fluid,the flow rate of both the cooling water and the hydraulic fluid,the temperature of the cooling water,all of the above,,,4
Support of MODU side plating is provided primarily by transverse __________.,General,B,beams,girders,frames,bulkheads,,,3
"With regards to the American National Screw Thread  nomenclature, 'pitch' is the __________.",General,B,angle formed by adjacent flanks of a thread,number of threads divided by the length of the threaded portion of the screw,distance between corresponding points on adjacent threads,angle of taper formed by the centerline of the screw and the crests of the thread,,,3
The presence of scale and dirt on the saltwater side of a lube oil cooler is usually indicated by __________.,General,B,clogged lube oil strainers,seawater leaking into the lube oil system,decreasing lube oil pressure,gradually increasing lube oil temperature,,,4
One refrigeration ton is equal to __________.,General,B,180 BTU/hr,"2,000 BTU/hr","12,000 BTU/hr","2,990,000 BTU/hr",,,3
"A leaking suction valve in the second stage of a two stage, high pressure, air compressor can cause excessively high __________.",General,B,second stage discharge pressure,first stage discharge pressure,pressure in the aftercooler,compressor final discharge temperature,,,2
The tool used to remove a ball bearing from the shaft of a  motor is called a __________.,General,B,slugging wrench,gear puller,drift pin,come along,,,2
"Fabric type packing, such as flax or hemp, is best suited for __________.",General,B,low temperature use,high temperature use,use where alignment is critical,packing valves with badly grooved stems,,,1
Which of the listed problems is occurring if a coil type high pressure evaporator constantly requires an increase in the coil steam pressure in order to maintain capacity?,General,B,The brine density is improper.,Heat transfer surfaces are being layered with scale.,Impure distillate is being produced.,Shell vapor pressure is constantly decreasing.,,,2
Lighter longitudinal stiffening frames on the MODU side plating are called __________.,General,B,stringers,side frames,side stiffeners,intercostals,,,1
The follow-up gear on an electro-hydraulic steering gear __________.,General,B,relieves excessive fluid pressure.,takes the pump off stroke when the desired rudder angle is  attained.,allows for rudder movement faster than the movement of the  ship's wheel.,returns the rudder to amidships when the wheel is released.,,,2
Which of the following statements is true concerning a radiator type heat exchanger?,General,B,Raw water is the cooling medium.,Water cooled exhaust elbows remove the heat.,The surge tank must be located a minimum of 4 feet above the highest finned tube.,Air flow provided by a fan is used as the cooling medium.,,,4
How much heat can a 5 ton refrigeration unit remove from a  refrigerated space?,General,B,"60,000 BTU/hr","80,000 BTU/hr","100,000 BTU/hr","120,000 BTU/hr",,,1
Leaking valves in an air compressor can be a result of __________.,General,B,excessive discharge pressure,"abrasion, dust, and dirt",excessive compressor speed,irregular compression strokes,,,2
"When renewing spiral packing in a centrifugal pump stuffing box, after the packing is firmly seated, the packing gland nuts should be __________.",General,B,left in that position,loosened until the gland clears the stuffing box,tightened an additional 10% to compress the packing,"loosened, and then retightened until they are only finger tight",,,4
Aftercoolers are used with air compressors to __________.,General,B,reduce the temperature of compressed air,decrease the density of compressed air,dampen pressure pulses in the discharge air,ensure complete expansion of the compressed air,,,1
In the last effect of a multi-effect submerged tube distilling plant rapid fluctuations of the absolute pressure tend to cause __________.,General,B,scale formation with increased heat transfer,priming with increased salinity of distillate,slight foaming at the distillate feed pump,improved operating conditions at the brine pump,,,2
The heavier outboard strake of deck plating on a MODU is called the deck __________.,General,B,stiffener,beam,stringer,doubler,,,3
In which of the following types of evaporators is the control of brine density least important?,General,B,Solo shell evaporators,Flash evaporators,Submerged tube evaporators,Basket evaporators,,,2
Heat exchanger tubes can be protected against erosion and abrasion by the use of __________.,General,B,metallic packing on the inlet end,fiber bushings in the ferrules,zinc pencils on the waterside,plastic tube end protectors,,,4
"What is the equivalent tonnage of a refrigeration system rated at 48,000 BTU per hour?",General,B,2.5,3,4,5,,,3
"Leaking valves in a low pressure, reciprocating, air compressor can result from __________.",General,B,excessive compressor discharge pressure,operating the compressor at excessive speed,uneven piston stroke in the compressor,abrasion by dust and dirt,,,4
Rudder motion is prevented from exceeding the movement of the steering wheel by the __________.,General,B,return springs,six-way valve,follow-up gear,differential gear,,,3
An air compressor is equipped with an intercooler and an aftercooler to __________.,General,B,inject water vapor into the compressed air,prevent overheating of first stage valves,increase compressor efficiency and economy,reduce the compressed air charge density,,,3
Return lines in a non-pressurized hydraulic system  reservoir should enter the tank well below the fluid surface level to __________.,General,B,prevent foaming,prevent moisture accumulation,prevent vacuum formation,accommodate thermal expansion,,,1
"Evaporator priming can be caused by high water level, fluctuating steam pressure, or __________.",General,B,fluctuating shell vacuum,low brine density,low feed temperature,a brine overflow weir set too low,,,1
Where is thicker plating usually found in the construction  of integral tanks on a MODU?,General,B,On the outside of the tank.,At the bottom of the tank.,At the top of the tank.,At the center of the tank.,,,2
"When renewing the shaft packing on a centrifugal pump equipped with an external liquid sealing supply, you should __________.",General,B,always turn down the shaft in a lathe to ensure a snug fit,ensure that the lantern ring is aligned with the sealing supply opening,check the stuffing box for irregularities with a dial indicator,make sure the seal cage is always positioned at the base of the stuffing box,,,2
"If an air conditioning system were rated at 24,000 BTU, the equivalent tonnage of the unit would be __________.",General,B,1 ton,2 tons,3 tons,4 tons,,,2
"If a ship service air compressor operating in intermittent  service were failing to unload, the __________.",General,B,compressor would stop abruptly when power was secured,compressor would run continuously,air receiver indicated pressure would be excessively low,compressor would require more than the normal amount of lubrication,,,1
"On an electro-hydraulic steering gear, which of the listed  devices will keep the rudder from overtraveling the bridge  signal?",General,B,Rudder angle indicator,Follow-up gear,Electric transmitter,Rudder angle limit switch,,,2
A multistage flash evaporator will be unable to produce consistently pure distillate if the __________.,General,B,distillate cooler is dirty,tubes of the saltwater feed heater are flooded internally,distillate meter stops,vacuum is fluctuating,,,4
The Reed and Prince screwdriver has a sharp pointed end with flukes that have an angle of __________.,General,B,10°,30°,60°,45°,,,4
"When securing a centrifugal type distillate pump, which of  the listed steps should be carried out first?",General,B,Close the pressure gage isolation valves.,Secure the casing vapor vent line.,Secure the stuffing box sealing water line.,Trip the three way dump valve.,,,4
"On tankers with manually operated tank valves, the type of  valve most commonly used is the __________.",General,B,butterfly valve,globe valve,gate valve,check valve,,,3
"If a refrigeration box develops a heat load of 60,000 BTU/hour, what size refrigeration unit would be required?",General,B,3 ton,4 ton,4.5 ton,5 ton,,,4
"In heat exchangers, seawater pressure should be maintained  lower than freshwater pressure to __________.",General,B,eliminate scaling problems on the saltwater side,reduce erosion of heat exchanger surfaces,ease the load on the saltwater service pump,prevent contamination should leaks develop,,,4
"Which of the following is the probable cause for a motor driven, low pressure, reciprocating air compressor to repeatedly trip the circuit breaker upon starting?",General,B,Defective pressure switch,Leaking suction unloader,Compressor starting against full load,Compressor starting without any load,,,3
Most hydraulic steering gears are fitted with relief valves which __________.,General,B,function when the rudder is amidships,relieve excess whip pressure from the hydraulic oil system,protect the piping assembly from external rudder shock,relieve excessive telemotor pressure,,,3
Steam supply piping to deck machinery is insulated in order to __________.,General,B,maintain good turbulent free steam flow through the pipe,prevent superheating of the steam,reduce heat loss from the system,contain small steam leaks,,,3
"A piece of tapered round stock 36 inches long, 4 inches in  diameter at the large end and 2 1/2 inches in diameter at the small end.  What tailstock setover was used to machine  the taper?",General,B,0.375 inch,0.750 inch,1.500 inch,2.500 inch,,,2
"When a heat exchanger is used as a cooler, excessive cooling water flow should be avoided to prevent __________.",General,B,erosive tube failure,waterside deposit buildup,tube sheet bowing,water hammer damage,,,1
"After the installation of new impeller wearing rings by pressing them onto the pump impeller hub, it is advisable to __________.",General,B,dynamically balance the shaft and impeller,check the shaft and impeller assembly on centers to see if  the ring surfaces are true,visually inspect the rings after about an hour of service,all of the above,,,2
"If a refrigeration system extracted 48,000 BTU per hour, the equivalent tonnage of the unit would be __________.",General,B,2 tons,4 tons,6 tons,8 tons,,,2
If a ship service air compressor failed to unload the __________.,General,B,compressor would run continuously,air receiver pressure would be excessively low,belts could slip when starting,compressor would pump lube oil,,,3
"In an electro-hydraulic steering system, rudder shock is limited by __________.",General,B,a differential gear,return springs,a hydraulic accumulator,relief valves,,,4
Which of the following statements is true regarding a positive displacement rotary pump?,General,B,"Theoretically, there is no limit to shut off head pressure.",Theoretically it is self priming.,The discharge side should be protected against excessive pressure build up via a relief valve.,All of the above.,,,4
Rapid fluctuation of the last effect shell vacuum in a submerged tube evaporator can cause __________.,General,B,erratic air ejector operation,air leaks in the tube nest,rapid scaling in all effects,priming in that effect,,,4
"In a heat exchanger, excessive fluid velocity should be avoided to prevent __________.",General,B,erosive tube failure,waterside deposit buildup,tube sheet bowing,water hammer damage,,,1
"Compensated flow control, or constant flow valves are used  in hydraulic systems to __________.",General,B,compensate for major leaks in the system,maintain the original fluid viscosity,allow for changes in pressure and temperature within the system,assure constant fluid temperature,,,3
"An air conditioning system, required to remove from 33,000  to 35,000 BTU per hour, should have a minimum capacity of __________.",General,B,1.5 tons,2.0 tons,2.5 tons,3.0 tons,,,4
Carryover in a flash type distilling plant can be a result  of __________.,General,B,faulty operation of the brine overboard pump,a pressure drop through the loop seal,high distillate conductivity,low distillate conductivity,,,1
"If a ship service air compressor failed to unload, the __________.",General,B,compressor would dangerously overspeed,air receiver pressure would be excessively low,circuit breaker may open on starting,compressor would pump lube oil,,,3
"If a centrifugal pump develops insufficient discharge pressure as a result of worn wearing rings, which of the following corrective actions is required?",General,B,Replace the rings.,Throttle in on the discharge valve.,Always replace the wearing rings and the impeller as a set.,Throttle in on the suction valve.,,,1
Accidental flooding of the engine room bilges through the bilge system is prevented by __________.,General,B,stop-check valves installed in the bilge suction manifolds,using a positive displacement reciprocating bilge pump,installing eductors in all bilge rose boxes,installing a swing check before each bilge valve,,,1
"When the compressed air reservoir is placed in line with an air compressor and is used as an aftercooler, the reservoir must be __________.",General,B,fitted with a manhole,frequently drained of condensed water,fitted with a moisture trap at the inlet,fitted with a sight glass,,,2
Priming in a submerged tube evaporator can be caused by high water level and __________.,General,B,low brine density,low steam temperature,high absolute pressure,excessive brine density,,,4
"In an electro-hydraulic steering system, damage due to rudder shock is prevented by __________.",General,B,buffer springs,relief valves,oil flowing through the pumps,dashpots,,,2
"A device incorporating a variable orifice placed in series  with a check valve in a hydraulic system, is used to __________.",General,B,allow free movement of hydraulic fluid in both directions,allow fluid flow in one direction only,allow throttled fluid flow in one direction only,restrict hydraulic fluid flow in both directions,,,3
The receiver used in a refrigeration system __________.,General,B,stores liquid refrigerant,collects noncondensable gases,allows refrigerant subcooling,prevents compressor surging,,,1
Zinc anodes are installed in a marine raw-water cooling system to __________.,General,B,inhibit oxidation,control electrolysis,prevent scaling,eliminate corrosion,,,2
Major repairs or alterations affecting the safety of small  passenger vessels of less than 100 gross tons shall __________.,General,B,not be made without the knowledge and approval of the OCMI,be permissable without the knowledge and approval of the Officer in Charge of Marine Inspection,be made at anytime convenient to the vessel operator without prior approval,be made only when Coast Guard Administrative Form 2892 is submitted,,,1
"In a double-effect submerged tube evaporator, the brine density should be prevented from falling below 1.5/32nds to minimize __________.",General,B,scale formation on the tube nests,loss in capacity and economy,corrosion in the evaporator,carryover in the evaporator,,,2
"If there is a sudden drop in the capacity of a reciprocating air compressor, you should check for __________.",General,B,broken compressor valves,worn piston rings or cylinder liners,excessive compressor speed,a defective pressure switch or pilot valve,,,1
Which of the equipment listed is most effective in  processing bilge slops for overboard discharge?,General,B,A 100 PPM oily water separator.,Assembling the lube oil purifier as a separator and aligning it to the bilge overboard.,A 15 PPM oily water separator.,A magnetic duplex strainer.,,,3
"When a reciprocating pump is operating at maximum speed, the cushioning valves should be __________.",General,B,wide opened,half opened,3/4 opened,almost completely closed,,,4
Rudder position is shown on the bridge by the __________.,General,B,rudder angle indicator,follow-up gear,telemotor position,Rapson slide indicator,,,1
"The purpose of a restrictor valve, as it is used in a hydraulic hatch cover system, is to __________.",General,B,prevent oil backflow to the actuators,prevent the hydraulic pump from overheating,control the speed of the hatch cover movement while closing,restrict the oil supply to the hatch covers not in use,,,3
"During the inspection for certification of small passenger  vessel of less than 100 gross tons, a hydrostatic test of 1-1/4 times the maximum allowable working pressure shall be made to __________.",General,B,tubular heat exchangers,hydraulic accumulators,refrigeration service heat exchangers,oil fired boilers,,,4
"If the capacity of a reciprocating air compressor gradually drops off, the cause could be __________.",General,B,leaking compressor valves,a clogged air filter,worn cylinder liners,all of the above,,,4
Improper waterside venting of the tube nests in a submerged tube evaporator will cause a/an __________.,General,B,fluctuating vacuum in the evaporator,loss of evaporator capacity,increased vacuum in the first effect,increased brine overboard flow rate,,,2
"The static suction head of a horizontal centrifugal pump, is the difference in elevation between the __________.",General,B,discharge liquid level and the suction liquid level,discharge liquid level and the pump centerline,suction liquid level and the pump centerline,suction submergence level and the pump discharge,,,3
A drilled hole is accurately finished to size with a __________.,General,B,center drill,finish drill,broach,reamer,,,4
"In a refrigeration plant, one purpose of the receiver is to __________.",General,B,cool the refrigerant gas,superheat the refrigerant liquid,store the refrigerant,condense the refrigerant,,,3
Emergency lighting on small passenger vessels of less than  100 gross tons for lounge areas below the main deck shall be __________.,General,B,illuminated at all times while vessel is underway,illuminated automatically and actuated upon failure of the  main lighting system,portable battery operated and have sufficient capacity for 8 hours of continuous operations,"both ""A"" and ""C""",,,2
"When air compressors are arranged for automatic operation,  the cylinders can be unloaded during starting and stopping  by __________.",General,B,bypassing the discharge to suction,fitting depressors which hold the suction valve plates on their seats,step unloading the cylinders in a multi-cylinder machine,all of the above,,,4
"If a higher than normal water level is observed through the inspection port of a flash evaporator, you should suspect __________.",General,B,a leak in the feedwater heater,improper vacuum,a malfunctioning brine pump,a clogged desuperheater water strainer,,,3
"A Reed and Prince screwdriver should be used only on a Reed and Prince screw, and a Phillips screwdriver should only be used on a Phillips screws in order to avoid damaging the __________. * I.tool * II. Screwhead",General,B,I only,II only,both I and II,neither I or II,,,3
Reciprocating air compressor bearing failure may result from __________.,General,B,a misaligned crankshaft,overtightened drive belts,contaminated sump oil,all of the above,,,4
"In a fixed displacement axial piston hydraulic motor, the speed is varied by __________.",General,B,regulating the ratio between torque and speed via the torque limiter at the motor,directing the motor output flow through a bypass line,maintaining a constant flow and pressure input,controlling the input flow rate,,,4
"When checking zinc plates, or pencils in the refrigerating  system condenser, you should __________.",General,B,paint and insulate the plates to prevent corrosion,renew the plates at each inspection,replace the zincs if deteriorated by 50%,file the plates to change the negative value,,,3
"For drilling or machining cast iron, which of the cutting lubricants is it necessary to use?",General,B,Lard oil,Soluble oil,Kerosene,None of the above,,,4
One of the main differences between a propeller pump and a  centrifugal pump is the absence of a __________.,General,B,volute in the centrifugal type pump,volute in the propeller type pump,velocity nozzle in the centrifugal type pump,reciprocating piston in the centrifugal type pump,,,2
"In a flash evaporator, scale as a result of higher than normal temperatures is most likely to occur in the __________.",General,B,second stage feed heater,saltwater feed heater,distillate cooler,second stage vapor separator,,,2
Which of the listed types of seals is used effectively for pumps handling toxic or highly flammable liquids that cannot be permitted to escape into the atmosphere?,General,B,Conventional stuffing box,External mechanical seal,Double mechanical seal,Rubber bellows mechanical seal,,,3
"No two drills from differing drill sets are of the exact same size, with the exception of the drills measured as 0.25 inch.  These two drills are the 1/4 inch and the __________.",General,B,No. 1 drill,"""E"" drill",No. 80 drill,"""A"" drill",,,2
"In MODU construction, a large number of watertight bulkheads results in __________.",General,B,increased capacity to set flooding boundaries,decreased capacity to set flooding boundaries,reduced compartmentation,greater deck load capacity,,,1
Which of the following statements describes the advantage of the mechanical shaft sealing system over the stuffing box and packing method of shaft sealing for propulsion shafting?,General,B,It eliminates the repairing or renewing of the shaft sleeve.,It is fully automatic in operation.,It allows for the removal and reinstallation of all parts without dismantling the shafts.,Each of the above is correct.,,,4
Zinc rods are installed in the refrigeration system __________.,General,B,liquid strainer,liquid receiver,saltwater condenser,evaporator,,,3
"A single-acting simplex pump makes 100 single strokes per minute.  The diameter of the water cylinder is 6 inches and the stroke is 10 inches.  If the efficiency of the pump is  90%, what is the capacity of the pump?",General,B,92 GPM,61 GPM,55 GPM,18 GPM,,,3
